,train,age,educ,black,hisp,married,re74,re75,unem75,unem74,re78,agesq,trre74,trre75,trun74,trun75,avgre,travgre,unem78,em78
665,0,54,4,1,0,0,11.933901,10.9657,0,0,11.8218,2916,0.0,0.0,0,0,11.4498005,0.0,0,1
666,0,44,7,1,0,1,11.9672,14.566099,0,0,14.1477995,1936,0.0,0.0,0,0,13.266649,0.0,0,1
667,0,54,3,1,0,1,12.2258,9.60687,0,0,11.8218,2916,0.0,0.0,0,0,10.916334,0.0,0,1
668,0,34,10,1,0,1,12.3434,11.637099,0,0,9.900769,1156,0.0,0.0,0,0,11.99025,0.0,0,1
669,0,48,5,1,0,1,12.3434,13.6065,0,0,13.3232,2304,0.0,0.0,0,0,12.97495,0.0,0,1
670,0,22,11,1,0,1,12.5393,21.4839,0,0,13.2995,484,0.0,0.0,0,0,17.0116,0.0,0,1
671,0,25,10,1,0,1,12.696,8.951611,0,0,14.7773,625,0.0,0.0,0,0,10.823805,0.0,0,1
672,0,53,6,1,0,1,12.7352,10.7419,0,0,13.2995,2809,0.0,0.0,0,0,11.73855,0.0,0,1
673,0,31,6,1,0,0,12.7352,10.7419,0,0,5.91091,961,0.0,0.0,0,0,11.73855,0.0,0,1
674,0,50,6,1,0,1,13.033,4.09268,0,0,0.0,2500,0.0,0.0,0,0,8.5628395,0.0,1,0
675,0,31,11,1,0,1,13.1271,14.8597,0,0,16.255,961,0.0,0.0,0,0,13.993401,0.0,0,1
676,0,21,9,1,0,0,13.1271,16.3277,0,0,8.866361,441,0.0,0.0,0,0,14.7274,0.0,0,1
677,0,36,11,1,0,1,13.1407995,12.5323,0,0,12.8119,1296,0.0,0.0,0,0,12.83655,0.0,0,1
678,0,40,10,1,0,1,13.244599,19.6935,0,0,17.732698,1600,0.0,0.0,0,0,16.46905,0.0,0,1
679,0,44,9,1,0,1,13.366099,14.6448,0,0,12.4351,1936,0.0,0.0,0,0,14.005449,0.0,0,1
680,0,46,8,1,0,1,13.7149,7.08968,0,0,0.0,2116,0.0,0.0,0,0,10.40229,0.0,1,0
681,0,48,6,1,0,0,13.7149,11.637099,0,0,10.6042,2304,0.0,0.0,0,0,12.676,0.0,0,1
682,0,50,7,1,0,1,13.7149,12.5323,0,0,16.255,2500,0.0,0.0,0,0,13.1236,0.0,0,1
683,0,50,7,1,0,1,13.7149,12.5323,0,0,16.255,2500,0.0,0.0,0,0,13.1236,0.0,0,1
684,0,26,11,1,0,1,13.7149,13.248401,0,0,11.0829,676,0.0,0.0,0,0,13.48165,0.0,0,1
685,0,30,10,1,0,0,13.7149,14.322599,0,0,2.36436,900,0.0,0.0,0,0,14.018749,0.0,0,1
686,0,46,10,1,0,1,13.7149,16.1129,0,0,15.522,2116,0.0,0.0,0,0,14.9139,0.0,0,1
687,0,50,7,1,0,1,13.7149,17.9032,0,0,16.255,2500,0.0,0.0,0,0,15.80905,0.0,0,1
688,0,33,10,1,0,0,13.7541,13.9645,0,0,16.9052,1089,0.0,0.0,0,0,13.859301,0.0,0,1
689,0,53,5,1,0,1,14.0088,2.66042,0,0,11.0829,2809,0.0,0.0,0,0,8.33461,0.0,0,1
690,0,24,10,1,0,1,14.482901,10.7419,0,0,11.8218,576,0.0,0.0,0,0,12.6124,0.0,0,1
691,0,55,3,1,0,1,14.5476,13.463201,0,0,10.3441,3025,0.0,0.0,0,0,14.0054,0.0,0,1
692,0,41,10,1,0,0,14.6788,15.2535,0,0,11.8218,1681,0.0,0.0,0,0,14.96615,0.0,0,1
693,0,25,11,1,0,1,14.6945,6.62419,0,0,7.10786,625,0.0,0.0,0,0,10.659345,0.0,0,1
694,0,23,11,1,0,1,14.6945,13.427401,0,0,17.732698,529,0.0,0.0,0,0,14.06095,0.0,0,1
695,0,42,11,1,0,0,14.6945,15.2177,0,0,11.8218,1764,0.0,0.0,0,0,14.9561,0.0,0,1
696,0,36,7,1,0,1,14.6945,15.7548,0,0,19.2104,1296,0.0,0.0,0,0,15.224649,0.0,0,1
697,0,39,6,1,0,1,14.6945,16.471,0,0,28.076801,1521,0.0,0.0,0,0,15.58275,0.0,0,1
698,0,53,9,1,0,1,14.9453,13.6978,0,0,14.1862,2809,0.0,0.0,0,0,14.32155,0.0,0,1
699,0,53,8,1,0,1,15.0864,15.6492,0,0,12.9212,2809,0.0,0.0,0,0,15.3678,0.0,0,1
700,0,31,8,1,0,1,15.1765,10.8511,0,0,19.605,961,0.0,0.0,0,0,13.0138,0.0,0,1
701,0,19,11,1,0,0,15.5879,10.7419,0,0,0.0,361,0.0,0.0,0,0,13.1649,0.0,1,0
702,0,31,11,1,0,0,15.6741,4.31647,0,0,7.09309,961,0.0,0.0,0,0,9.995285,0.0,0,1
703,0,25,11,1,0,0,15.6741,6.9822598,0,0,13.890599,625,0.0,0.0,0,0,11.32818,0.0,0,1
704,0,23,11,1,0,1,15.6741,8.414519,0,0,8.866361,529,0.0,0.0,0,0,12.04431,0.0,0,1
705,0,34,10,1,0,0,15.6741,12.5323,0,0,25.1214,1156,0.0,0.0,0,0,14.1032,0.0,0,1
706,0,37,9,1,0,1,15.6741,16.1129,0,0,19.2104,1369,0.0,0.0,0,0,15.893499,0.0,0,1
707,0,53,6,1,0,1,15.6741,16.1129,0,0,9.97465,2809,0.0,0.0,0,0,15.893499,0.0,0,1
708,0,35,10,1,0,1,15.6741,16.471,0,0,23.6436,1225,0.0,0.0,0,0,16.07255,0.0,0,1
709,0,54,2,1,0,1,15.6741,16.9902,0,0,18.096199,2916,0.0,0.0,0,0,16.33215,0.0,0,1
710,0,35,11,1,0,1,15.6741,17.9032,0,0,0.0,1225,0.0,0.0,0,0,16.78865,0.0,1,0
711,0,41,7,1,0,1,15.6741,32.2258,0,0,11.0829,1681,0.0,0.0,0,0,23.94995,0.0,0,1
712,0,51,8,1,0,1,15.987599,5.80065,0,0,0.0,2601,0.0,0.0,0,0,10.894125,0.0,1,0
713,0,30,7,1,0,1,15.9955,15.3878,0,0,13.1518,900,0.0,0.0,0,0,15.69165,0.0,0,1
714,0,53,4,1,0,1,16.1424,0.984677,0,0,0.0,2809,0.0,0.0,0,0,8.563539,0.0,1,0
715,0,48,8,1,0,1,16.2619,11.637099,0,0,5.17204,2304,0.0,0.0,0,0,13.949499,0.0,0,1
716,0,48,8,1,0,1,16.2619,11.637099,0,0,5.17204,2304,0.0,0.0,0,0,13.949499,0.0,0,1
717,0,47,6,1,0,1,16.2619,14.4121,0,0,14.260099,2209,0.0,0.0,0,0,15.337,0.0,0,1
718,0,47,8,1,0,1,16.3011,17.1298,0,0,17.732698,2209,0.0,0.0,0,0,16.71545,0.0,0,1
719,0,47,8,1,0,1,16.3011,17.1298,0,0,17.732698,2209,0.0,0.0,0,0,16.71545,0.0,0,1
720,0,31,11,1,0,1,16.453901,19.6935,0,0,14.7773,961,0.0,0.0,0,0,18.0737,0.0,0,1
721,0,35,10,1,0,0,17.045599,14.322599,0,0,16.8461,1225,0.0,0.0,0,0,15.684099,0.0,0,1
722,0,25,7,1,0,0,17.045599,16.138,0,0,11.8218,625,0.0,0.0,0,0,16.5918,0.0,0,1
723,0,23,11,1,0,1,17.1162,10.7419,0,0,8.866361,529,0.0,0.0,0,0,13.92905,0.0,0,1
724,0,55,8,1,0,1,17.2415,17.9032,0,0,16.255,3025,0.0,0.0,0,0,17.57235,0.0,0,1
725,0,33,11,1,0,1,17.370901,15.8444,0,0,14.753599,1089,0.0,0.0,0,0,16.60765,0.0,0,1
726,0,31,9,1,0,0,17.4375,13.427401,0,0,11.326799,961,0.0,0.0,0,0,15.43245,0.0,0,1
727,0,42,8,1,0,0,17.6334,10.562901,0,0,0.0,1764,0.0,0.0,0,0,14.09815,0.0,1,0
728,0,23,9,1,0,1,17.6334,12.5323,0,0,14.7773,529,0.0,0.0,0,0,15.0828495,0.0,0,1
729,0,43,11,1,0,1,17.6334,14.322599,0,0,17.732698,1849,0.0,0.0,0,0,15.978,0.0,0,1
730,0,43,11,1,0,1,17.6334,14.322599,0,0,17.732698,1849,0.0,0.0,0,0,15.978,0.0,0,1
731,0,50,9,1,0,1,17.6334,16.1129,0,0,16.255,2500,0.0,0.0,0,0,16.87315,0.0,0,1
732,0,25,11,1,0,1,17.6334,21.4839,0,0,26.5991,625,0.0,0.0,0,0,19.558651,0.0,0,1
733,0,44,8,1,0,1,17.6334,21.4839,0,0,19.2104,1936,0.0,0.0,0,0,19.558651,0.0,0,1
734,0,36,10,1,0,0,17.6334,21.4839,0,0,17.732698,1296,0.0,0.0,0,0,19.558651,0.0,0,1
735,0,40,2,1,0,1,17.645199,13.427401,0,0,8.866361,1600,0.0,0.0,0,0,15.5363,0.0,0,1
736,0,44,5,1,0,1,17.688301,17.9032,0,0,19.2104,1936,0.0,0.0,0,0,17.79575,0.0,0,1
737,0,46,11,1,0,1,17.8685,17.9032,0,0,13.326099,2116,0.0,0.0,0,0,17.885849,0.0,0,1
738,0,44,11,1,0,1,17.9293,18.5889,0,0,19.2104,1936,0.0,0.0,0,0,18.2591,0.0,0,1
739,0,41,10,1,0,1,18.025301,17.3661,0,0,21.427,1681,0.0,0.0,0,0,17.695702,0.0,0,1
740,0,36,11,1,0,1,18.025301,21.4839,0,0,26.5991,1296,0.0,0.0,0,0,19.7546,0.0,0,1
741,0,46,3,1,0,1,18.3191,14.322599,0,0,19.9493,2116,0.0,0.0,0,0,16.32085,0.0,0,1
742,0,36,10,1,0,1,18.417099,16.1129,0,0,22.165901,1296,0.0,0.0,0,0,17.265,0.0,0,1
743,0,27,8,1,0,1,18.417099,22.9161,0,0,31.0323,729,0.0,0.0,0,0,20.6666,0.0,0,1
744,0,24,11,1,0,0,18.613,20.2306,0,0,31.0323,576,0.0,0.0,0,0,19.4218,0.0,0,1
745,0,34,11,1,0,1,18.809,17.9032,0,0,14.7773,1156,0.0,0.0,0,0,18.3561,0.0,0,1
746,0,33,9,1,0,1,19.3967,16.1129,0,0,19.2104,1089,0.0,0.0,0,0,17.754799,0.0,0,1
747,0,20,7,1,0,1,19.5927,11.637099,0,0,14.7773,400,0.0,0.0,0,0,15.614899,0.0,0,1
748,0,28,11,1,0,1,19.5927,12.8903,0,0,7.1300297,784,0.0,0.0,0,0,16.241499,0.0,0,1
749,0,44,6,1,0,1,19.5927,14.322599,0,0,5.61536,1936,0.0,0.0,0,0,16.95765,0.0,0,1
750,0,25,5,1,0,1,19.5927,16.65,0,0,28.076801,625,0.0,0.0,0,0,18.12135,0.0,0,1
751,0,30,11,1,0,1,19.5927,24.5471,0,0,22.165901,900,0.0,0.0,0,0,22.0699,0.0,0,1
752,0,43,6,1,0,1,19.912,16.1129,0,0,20.6882,1849,0.0,0.0,0,0,18.012451,0.0,0,1
753,0,55,6,1,0,1,19.963,26.854801,0,0,14.7773,3025,0.0,0.0,0,0,23.408901,0.0,0,1
754,0,53,10,1,0,1,20.0629,15.5024,0,0,13.2995,2809,0.0,0.0,0,0,17.78265,0.0,0,1
755,0,40,11,1,0,1,20.2784,16.1129,0,0,19.2104,1600,0.0,0.0,0,0,18.19565,0.0,0,1
756,0,50,7,1,0,1,20.3842,17.0081,0,0,17.732698,2500,0.0,0.0,0,0,18.69615,0.0,0,1
757,0,38,9,1,0,1,20.3881,22.4077,0,0,16.255,1444,0.0,0.0,0,0,21.3979,0.0,0,1
758,0,44,10,1,0,1,20.9935,19.1905,0,0,25.0682,1936,0.0,0.0,0,0,20.092,0.0,0,1
759,0,44,10,1,0,1,20.9935,19.1905,0,0,25.0682,1936,0.0,0.0,0,0,20.092,0.0,0,1
760,0,34,10,1,0,1,21.5519,10.083099,0,0,18.4716,1156,0.0,0.0,0,0,15.8175,0.0,0,1
761,0,48,6,1,0,1,21.5519,16.1129,0,0,17.732698,2304,0.0,0.0,0,0,18.832401,0.0,0,1
762,0,41,10,1,0,1,21.5519,20.767698,0,0,25.1214,1681,0.0,0.0,0,0,21.1598,0.0,0,1
763,0,33,8,1,0,1,21.5519,22.379,0,0,27.485699,1089,0.0,0.0,0,0,21.96545,0.0,0,1
764,0,22,10,1,0,1,21.5519,25.0645,0,0,31.0323,484,0.0,0.0,0,0,23.3082,0.0,0,1
765,0,54,9,1,0,0,21.5519,30.4355,0,0,33.987698,2916,0.0,0.0,0,0,25.9937,0.0,0,1
766,0,30,10,1,0,1,22.3356,0.0,1,0,121.174,900,0.0,0.0,0,0,11.1678,0.0,0,1
767,0,49,4,1,0,1,22.9685,28.645199,0,0,22.165901,2401,0.0,0.0,0,0,25.80685,0.0,0,1
768,0,33,10,1,0,1,23.5112,12.5323,0,0,18.4716,1089,0.0,0.0,0,0,18.02175,0.0,0,1
769,0,52,8,1,0,0,23.5112,15.2177,0,0,7.09309,2704,0.0,0.0,0,0,19.36445,0.0,0,1
770,0,36,7,1,0,1,23.5112,21.4839,0,0,13.2995,1296,0.0,0.0,0,0,22.497551,0.0,0,1
771,0,51,8,1,0,1,23.5112,23.274199,0,0,23.6436,2601,0.0,0.0,0,0,23.3927,0.0,0,1
772,0,50,8,1,0,1,23.7071,28.9137,0,0,31.0323,2500,0.0,0.0,0,0,26.3104,0.0,0,1
773,0,44,11,1,0,1,24.2949,35.8065,0,0,29.5545,1936,0.0,0.0,0,0,30.050701,0.0,0,1
774,0,44,11,1,0,1,24.2949,35.8065,0,0,29.5545,1936,0.0,0.0,0,0,30.050701,0.0,0,1
775,0,35,9,1,0,1,24.6868,16.829,0,0,20.3926,1225,0.0,0.0,0,0,20.7579,0.0,0,1
776,0,52,7,1,0,0,25.4705,17.9032,0,0,25.1214,2704,0.0,0.0,0,0,21.686852,0.0,0,1
777,0,46,8,1,0,1,25.4705,21.4839,0,0,11.3903,2116,0.0,0.0,0,0,23.4772,0.0,0,1
778,0,44,3,1,0,1,25.4705,21.4839,0,0,26.5991,1936,0.0,0.0,0,0,23.4772,0.0,0,1
779,0,40,10,1,0,0,25.4705,23.274199,0,0,20.6882,1600,0.0,0.0,0,0,24.372349,0.0,0,1
780,0,26,8,1,0,1,25.4705,23.274199,0,0,23.6436,676,0.0,0.0,0,0,24.372349,0.0,0,1
781,0,35,9,1,0,1,26.134699,24.169401,0,0,26.5991,1225,0.0,0.0,0,0,25.15205,0.0,0,1
782,0,51,10,1,0,1,27.0379,21.4839,0,0,26.8946,2601,0.0,0.0,0,0,24.2609,0.0,0,1
783,0,51,10,1,0,1,27.429699,25.0645,0,0,24.3825,2601,0.0,0.0,0,0,26.2471,0.0,0,1
784,0,41,7,1,0,1,27.429699,26.708,0,0,14.7773,1681,0.0,0.0,0,0,27.06885,0.0,0,1
785,0,39,8,1,0,1,27.429699,26.854801,0,0,28.076801,1521,0.0,0.0,0,0,27.14225,0.0,0,1
786,0,48,10,1,0,1,27.429699,30.4355,0,0,29.5545,2304,0.0,0.0,0,0,28.932598,0.0,0,1
787,0,48,10,1,0,1,27.429699,30.4355,0,0,29.5545,2304,0.0,0.0,0,0,28.932598,0.0,0,1
788,0,49,6,1,0,1,27.429699,34.0161,0,0,32.51,2401,0.0,0.0,0,0,30.7229,0.0,0,1
789,0,46,9,1,0,1,28.6053,32.2258,0,0,41.3763,2116,0.0,0.0,0,0,30.41555,0.0,0,1
790,0,45,9,1,0,1,28.863901,26.854801,0,0,36.9432,2025,0.0,0.0,0,0,27.859352,0.0,0,1
791,0,37,11,1,0,1,29.389,21.4839,0,0,13.0631,1369,0.0,0.0,0,0,25.436451,0.0,0,1
792,0,36,11,1,0,0,29.389,25.983,0,0,45.8095,1296,0.0,0.0,0,0,27.686,0.0,0,1
793,0,47,10,1,0,1,29.389,26.854801,0,0,0.0,2209,0.0,0.0,0,0,28.1219,0.0,1,0
794,0,47,10,1,0,1,29.389,26.854801,0,0,0.0,2209,0.0,0.0,0,0,28.1219,0.0,1,0
795,0,19,11,1,0,0,29.726,8.8066,0,0,9.45745,361,0.0,0.0,0,0,19.2663,0.0,0,1
796,0,32,10,1,0,1,30.9309,35.8065,0,0,38.1253,1024,0.0,0.0,0,0,33.3687,0.0,0,1
797,0,51,11,1,0,1,31.3483,21.4839,0,0,26.008,2601,0.0,0.0,0,0,26.4161,0.0,0,1
798,0,42,6,1,0,1,31.3483,28.645199,0,0,20.6882,1764,0.0,0.0,0,0,29.99675,0.0,0,1
799,0,42,5,1,0,1,31.3483,32.2258,0,0,23.6436,1764,0.0,0.0,0,0,31.78705,0.0,0,1
800,0,55,7,1,0,1,32.5042,26.854801,0,0,31.9189,3025,0.0,0.0,0,0,29.6795,0.0,0,1
801,0,55,7,1,0,1,32.5042,26.854801,0,0,31.9189,3025,0.0,0.0,0,0,29.6795,0.0,0,1
802,0,51,8,1,0,1,33.299698,25.0645,0,0,25.1214,2601,0.0,0.0,0,0,29.182098,0.0,0,1
803,0,55,2,1,0,1,33.3075,20.9468,0,0,28.076801,3025,0.0,0.0,0,0,27.12715,0.0,0,1
804,0,51,8,1,0,1,35.2668,25.0645,0,0,1.18218,2601,0.0,0.0,0,0,30.16565,0.0,0,1
805,0,52,8,1,0,1,35.2668,33.121,0,0,44.147102,2704,0.0,0.0,0,0,34.1939,0.0,0,1
806,0,41,8,1,0,1,36.6912,32.8882,0,0,42.263,1681,0.0,0.0,0,0,34.7897,0.0,0,1
807,0,48,8,1,0,1,37.2261,26.854801,0,0,30.569698,2304,0.0,0.0,0,0,32.04045,0.0,0,1
808,0,48,8,1,0,1,37.2261,26.854801,0,0,30.569698,2304,0.0,0.0,0,0,32.04045,0.0,0,1
809,0,47,12,0,0,0,0.0,0.0,1,1,0.0,2209,0.0,0.0,0,0,0.0,0.0,1,0
810,0,44,12,0,0,0,0.0,0.0,1,1,0.0,1936,0.0,0.0,0,0,0.0,0.0,1,0
811,0,54,12,0,0,1,0.0,0.0,1,1,0.0,2916,0.0,0.0,0,0,0.0,0.0,1,0
812,0,55,12,0,1,1,0.0,0.0,1,1,0.0,3025,0.0,0.0,0,0,0.0,0.0,1,0
813,0,47,12,0,0,1,0.0,0.0,1,1,0.0,2209,0.0,0.0,0,0,0.0,0.0,1,0
814,0,44,12,0,0,1,0.0,0.0,1,1,0.0,1936,0.0,0.0,0,0,0.0,0.0,1,0
815,0,49,14,0,0,1,0.0,0.0,1,1,0.0,2401,0.0,0.0,0,0,0.0,0.0,1,0
816,0,55,14,0,0,1,0.0,0.0,1,1,0.0,3025,0.0,0.0,0,0,0.0,0.0,1,0
817,0,34,16,0,0,1,0.0,0.0,1,1,11.8218,1156,0.0,0.0,0,0,0.0,0.0,0,1
818,0,55,13,0,1,1,0.0,0.0,1,1,0.0,3025,0.0,0.0,0,0,0.0,0.0,1,0
819,0,52,12,0,0,1,0.0,0.0,1,1,0.0,2704,0.0,0.0,0,0,0.0,0.0,1,0
820,0,52,15,0,0,1,0.0,0.0,1,1,0.0,2704,0.0,0.0,0,0,0.0,0.0,1,0
821,0,30,16,0,0,1,0.0,0.0,1,1,0.0,900,0.0,0.0,0,0,0.0,0.0,1,0
822,0,21,12,0,0,0,0.0,0.0,1,1,0.0,441,0.0,0.0,0,0,0.0,0.0,1,0
823,0,30,17,0,0,0,0.0,0.0,1,1,0.0,900,0.0,0.0,0,0,0.0,0.0,1,0
824,0,44,12,0,0,1,0.0,0.0,1,1,0.0,1936,0.0,0.0,0,0,0.0,0.0,1,0
825,0,46,12,0,0,0,0.0,0.0,1,1,0.0,2116,0.0,0.0,0,0,0.0,0.0,1,0
826,0,53,17,0,0,1,0.0,0.0,1,1,0.0,2809,0.0,0.0,0,0,0.0,0.0,1,0
827,0,26,16,0,0,0,0.0,0.0,1,1,9.01413,676,0.0,0.0,0,0,0.0,0.0,0,1
828,0,49,12,0,0,1,0.0,0.0,1,1,13.2995,2401,0.0,0.0,0,0,0.0,0.0,0,1
829,0,39,15,0,0,1,0.0,0.0,1,1,1.92104,1521,0.0,0.0,0,0,0.0,0.0,0,1
830,0,26,17,0,0,1,0.0,0.0,1,1,11.8218,676,0.0,0.0,0,0,0.0,0.0,0,1
831,0,32,16,0,0,1,0.0,0.0,1,1,0.0,1024,0.0,0.0,0,0,0.0,0.0,1,0
832,0,34,12,0,0,1,0.0,0.0,1,1,0.0,1156,0.0,0.0,0,0,0.0,0.0,1,0
833,0,31,14,0,0,1,0.0,0.0,1,1,0.0,961,0.0,0.0,0,0,0.0,0.0,1,0
834,0,39,17,0,1,1,0.0,0.0,1,1,8.866361,1521,0.0,0.0,0,0,0.0,0.0,0,1
835,0,40,17,0,0,1,0.0,0.0,1,1,0.0,1600,0.0,0.0,0,0,0.0,0.0,1,0
836,0,31,12,0,0,1,0.0,0.0,1,1,0.0,961,0.0,0.0,0,0,0.0,0.0,1,0
837,0,27,13,0,0,1,0.0,0.0,1,1,28.076801,729,0.0,0.0,0,0,0.0,0.0,0,1
838,0,48,12,0,0,1,0.0,0.0,1,1,0.0,2304,0.0,0.0,0,0,0.0,0.0,1,0
839,0,41,13,0,0,1,0.0,0.0,1,1,0.0,1681,0.0,0.0,0,0,0.0,0.0,1,0
840,0,26,14,0,0,0,0.0,0.0,1,1,0.0,676,0.0,0.0,0,0,0.0,0.0,1,0
841,0,50,17,0,0,0,0.0,0.0,1,1,0.0,2500,0.0,0.0,0,0,0.0,0.0,1,0
842,0,48,12,0,0,1,0.0,0.0,1,1,12.9300995,2304,0.0,0.0,0,0,0.0,0.0,0,1
843,0,45,16,0,0,1,0.0,0.0,1,1,0.0,2025,0.0,0.0,0,0,0.0,0.0,1,0
844,0,37,13,0,0,1,0.0,0.0,1,1,0.0,1369,0.0,0.0,0,0,0.0,0.0,1,0
845,0,33,12,0,0,1,0.0,0.0,1,1,0.0,1089,0.0,0.0,0,0,0.0,0.0,1,0
846,0,31,12,0,0,1,0.0,0.0,1,1,0.0,961,0.0,0.0,0,0,0.0,0.0,1,0
847,0,44,13,0,0,1,0.0,0.0,1,1,0.0,1936,0.0,0.0,0,0,0.0,0.0,1,0
848,0,28,17,0,0,1,0.0,0.0,1,1,0.0,784,0.0,0.0,0,0,0.0,0.0,1,0
849,0,30,17,0,0,1,0.0,0.0,1,1,0.0,900,0.0,0.0,0,0,0.0,0.0,1,0
850,0,42,16,0,0,1,0.0,0.0,1,1,0.0,1764,0.0,0.0,0,0,0.0,0.0,1,0
851,0,30,12,0,0,1,0.0,0.0,1,1,0.0,900,0.0,0.0,0,0,0.0,0.0,1,0
852,0,27,16,0,0,1,0.0,0.0,1,1,0.0,729,0.0,0.0,0,0,0.0,0.0,1,0
853,0,37,12,0,0,1,0.0,0.0,1,1,0.0,1369,0.0,0.0,0,0,0.0,0.0,1,0
854,0,37,12,0,0,1,0.0,0.0,1,1,0.0,1369,0.0,0.0,0,0,0.0,0.0,1,0
855,0,45,12,0,0,1,0.0,0.0,1,1,22.165901,2025,0.0,0.0,0,0,0.0,0.0,0,1
856,0,35,16,0,0,1,0.0,0.0,1,1,0.0,1225,0.0,0.0,0,0,0.0,0.0,1,0
857,0,37,17,0,0,1,0.0,0.0,1,1,66.4977,1369,0.0,0.0,0,0,0.0,0.0,0,1
858,0,27,17,0,0,1,0.0,0.0,1,1,0.0,729,0.0,0.0,0,0,0.0,0.0,1,0
859,0,47,14,0,0,1,0.0,0.0,1,1,0.0,2209,0.0,0.0,0,0,0.0,0.0,1,0
860,0,48,12,0,0,1,0.0,0.0,1,1,0.0,2304,0.0,0.0,0,0,0.0,0.0,1,0
861,0,42,12,0,0,1,0.0,0.0,1,1,0.0,1764,0.0,0.0,0,0,0.0,0.0,1,0
862,0,43,12,0,0,1,0.0,0.0,1,1,0.0,1849,0.0,0.0,0,0,0.0,0.0,1,0
863,0,46,12,0,0,1,0.0,0.0,1,1,0.0,2116,0.0,0.0,0,0,0.0,0.0,1,0
864,0,46,12,0,0,1,0.0,0.0,1,1,0.0,2116,0.0,0.0,0,0,0.0,0.0,1,0
865,0,46,12,0,0,1,0.0,0.0,1,1,0.0,2116,0.0,0.0,0,0,0.0,0.0,1,0
866,0,29,16,0,0,1,0.0,0.0,1,1,8.3964405,841,0.0,0.0,0,0,0.0,0.0,0,1
867,0,39,13,0,0,1,0.0,0.0,1,1,0.0,1521,0.0,0.0,0,0,0.0,0.0,1,0
868,0,32,12,0,0,1,0.0,0.0,1,1,0.0,1024,0.0,0.0,0,0,0.0,0.0,1,0
869,0,48,16,0,0,1,0.0,0.0,1,1,0.0,2304,0.0,0.0,0,0,0.0,0.0,1,0
870,0,48,16,0,0,1,0.0,0.0,1,1,0.0,2304,0.0,0.0,0,0,0.0,0.0,1,0
871,0,41,13,0,0,1,0.0,0.0,1,1,0.0,1681,0.0,0.0,0,0,0.0,0.0,1,0
872,0,42,13,0,0,1,0.0,0.0,1,1,0.0,1764,0.0,0.0,0,0,0.0,0.0,1,0
873,0,42,13,0,0,1,0.0,0.0,1,1,0.0,1764,0.0,0.0,0,0,0.0,0.0,1,0
874,0,42,13,0,0,1,0.0,0.0,1,1,0.0,1764,0.0,0.0,0,0,0.0,0.0,1,0
875,0,54,13,0,0,1,0.0,0.0,1,1,0.0,2916,0.0,0.0,0,0,0.0,0.0,1,0
876,0,29,14,0,0,1,0.0,0.0,1,1,0.0,841,0.0,0.0,0,0,0.0,0.0,1,0
877,0,54,12,0,0,1,0.0,0.0,1,1,0.0,2916,0.0,0.0,0,0,0.0,0.0,1,0
878,0,54,12,0,0,1,0.0,0.0,1,1,0.0,2916,0.0,0.0,0,0,0.0,0.0,1,0
879,0,26,14,0,0,1,0.0,0.0,1,1,0.0,676,0.0,0.0,0,0,0.0,0.0,1,0
880,0,43,17,0,0,1,0.0,0.0,1,1,36.9432,1849,0.0,0.0,0,0,0.0,0.0,0,1
881,0,54,12,0,0,1,0.0,0.0,1,1,0.0,2916,0.0,0.0,0,0,0.0,0.0,1,0
882,0,37,12,0,0,1,0.0,0.0,1,1,0.0,1369,0.0,0.0,0,0,0.0,0.0,1,0
883,0,54,16,0,0,1,0.0,0.0,1,1,0.0,2916,0.0,0.0,0,0,0.0,0.0,1,0
884,0,48,17,0,0,1,0.0,0.0,1,1,0.0,2304,0.0,0.0,0,0,0.0,0.0,1,0
885,0,44,12,0,0,1,0.0,0.0,1,1,0.0,1936,0.0,0.0,0,0,0.0,0.0,1,0
886,0,54,12,0,0,1,0.0,0.0,1,1,0.0,2916,0.0,0.0,0,0,0.0,0.0,1,0
887,0,38,12,0,0,1,0.0,0.0,1,1,0.0,1444,0.0,0.0,0,0,0.0,0.0,1,0
888,0,37,13,0,0,1,0.0,0.0,1,1,0.0,1369,0.0,0.0,0,0,0.0,0.0,1,0
889,0,27,17,0,0,1,0.0,0.0,1,1,0.0,729,0.0,0.0,0,0,0.0,0.0,1,0
890,0,51,12,0,0,1,0.0,0.0,1,1,0.0,2601,0.0,0.0,0,0,0.0,0.0,1,0
891,0,39,12,0,0,1,0.0,0.0,1,1,0.0,1521,0.0,0.0,0,0,0.0,0.0,1,0
892,0,55,14,0,0,1,0.0,0.0,1,1,0.0,3025,0.0,0.0,0,0,0.0,0.0,1,0
893,0,54,13,0,0,1,0.0,0.0,1,1,0.0,2916,0.0,0.0,0,0,0.0,0.0,1,0
894,0,54,13,0,0,1,0.0,0.0,1,1,0.0,2916,0.0,0.0,0,0,0.0,0.0,1,0
895,0,34,12,0,0,1,0.0,0.0,1,1,0.0,1156,0.0,0.0,0,0,0.0,0.0,1,0
896,0,50,14,0,0,1,0.0,0.0,1,1,0.0,2500,0.0,0.0,0,0,0.0,0.0,1,0
897,0,50,12,0,0,1,0.0,0.0,1,1,0.0,2500,0.0,0.0,0,0,0.0,0.0,1,0
898,0,21,14,0,1,0,0.0,0.0716129,0,1,3.65737,441,0.0,0.0,0,0,0.03580645,0.0,0,1
899,0,26,12,0,0,1,0.0,0.0716129,0,1,0.0,676,0.0,0.0,0,0,0.03580645,0.0,1,0
