,id,read12,math12,female,asian,hispan,black,motheduc,fatheduc,lfaminc,hsgrad,cathhs,parcath
1878,2431553.0,48.6,36.98,1,0,0,0,11.0,14.0,9.769957,1.0,0,0
1879,2431563.0,31.1,42.19,0,0,0,0,14.0,12.0,8.294049,1.0,0,0
1880,2431582.0,54.24,48.61,0,0,0,0,11.5,8.0,9.076809,0.0,0,0
1881,2431584.0,61.67,61.65,1,0,0,0,14.0,14.0,11.042922,1.0,0,0
1882,2431585.0,50.45,38.37,1,0,0,0,11.0,8.0,10.021271,1.0,0,0
1883,2431593.0,50.19,57.55,0,0,0,0,14.0,14.0,10.308952,1.0,0,0
1884,2431596.0,50.12,52.18,1,0,0,0,8.0,8.0,10.021271,1.0,0,0
1885,2432305.0,35.44,45.57,0,0,0,0,14.0,12.0,9.769957,1.0,0,0
1886,2432314.0,39.24,45.91,1,0,0,1,11.0,11.0,8.740336,1.0,0,0
1887,2432321.0,39.91,50.22,0,0,0,0,17.0,14.0,11.91839,1.0,0,0
1888,2432336.0,58.71,51.61,1,1,0,0,11.0,11.0,9.433484,1.0,0,0
1889,2432338.0,56.87,46.12,1,0,0,0,12.0,12.0,9.769957,1.0,0,0
1890,2432339.0,29.84,56.16,1,0,0,0,14.0,14.0,9.076809,,0,0
1891,2432341.0,30.24,41.65,0,0,0,0,11.0,11.5,9.769957,1.0,0,0
1892,2432346.0,37.6,47.12,1,0,0,0,14.0,14.0,9.769957,,0,0
1893,2432354.0,42.05,38.19,0,0,0,0,12.0,14.0,10.657259,1.0,0,0
1894,2432378.0,55.19,43.2,1,0,0,0,11.5,12.0,10.308952,1.0,0,0
1895,2432391.0,37.12,50.6,0,0,0,0,16.0,16.0,11.379395,,0,0
1896,2432701.0,53.71,52.29,1,0,0,1,14.0,14.0,8.740336,1.0,0,0
1897,2432716.0,35.95,34.4,1,0,0,0,12.0,12.0,9.433484,0.0,0,0
1898,2432742.0,39.73,40.28,0,0,0,0,11.0,14.0,10.021271,0.0,0,0
1899,2432747.0,54.8,42.91,1,0,0,0,14.0,14.0,9.076809,,0,0
1900,2432777.0,43.4,41.07,1,0,0,1,14.0,12.0,8.294049,0.0,0,0
1901,2437106.0,36.64,37.67,1,0,0,1,11.0,12.0,6.6200733,,0,0
1902,2437113.0,60.71,60.13,0,0,0,0,17.0,16.0,11.042922,,0,0
1903,2437122.0,63.19,48.11,1,0,0,1,8.0,8.0,8.294049,,0,0
1904,2437124.0,42.45,38.06,1,0,0,0,11.5,14.0,10.308952,0.0,0,0
1905,2437142.0,59.02,60.64,1,0,0,0,12.0,14.0,10.657259,,0,0
1906,2437147.0,35.66,36.46,1,0,0,1,12.0,12.0,9.769957,1.0,0,0
1907,2437150.0,40.97,32.81,1,0,0,0,11.0,11.0,10.308952,0.0,0,0
1908,2437153.0,51.98,44.34,1,0,0,0,11.5,11.0,9.076809,1.0,0,0
1909,2437156.0,62.55,63.07,0,0,0,0,14.0,14.0,10.657259,1.0,0,0
1910,2437172.0,57.82,54.37,0,0,0,0,16.0,18.0,10.657259,1.0,0,0
1911,2437176.0,64.36,60.46,1,0,0,0,17.0,17.0,11.042922,,0,0
1912,2437183.0,60.12,61.66,1,0,0,0,14.0,12.0,9.769957,1.0,0,0
1913,2437192.0,34.36,35.13,1,0,0,1,12.0,11.0,7.6009026,1.0,0,0
1914,2437194.0,36.92,44.62,1,0,0,1,14.0,17.0,9.433484,1.0,0,0
1915,2437600.0,43.21,50.01,1,0,0,0,12.0,12.0,9.769957,1.0,0,0
1916,2437606.0,32.24,35.71,0,0,0,0,12.0,12.0,9.433484,1.0,0,0
1917,2437608.0,36.34,37.51,1,0,0,0,12.0,12.0,10.657259,1.0,0,0
1918,2437609.0,42.26,37.33,0,0,0,0,11.0,11.0,10.021271,1.0,0,1
1919,2437610.0,45.62,35.46,0,0,0,0,14.0,14.0,9.076809,0.0,0,0
1920,2437629.0,38.45,39.02,1,0,0,0,14.0,14.0,10.308952,1.0,0,0
1921,2437634.0,52.06,52.17,0,0,0,0,12.0,12.0,10.308952,,0,0
1922,2437657.0,35.01,43.31,1,0,0,0,14.0,14.0,9.076809,1.0,0,0
1923,2437658.0,49.3,40.73,1,0,0,0,8.0,11.0,9.076809,1.0,0,0
1924,2437659.0,53.84,55.15,0,0,0,0,14.0,12.0,10.657259,1.0,0,0
1925,2437663.0,43.6,48.85,1,0,0,0,14.0,12.0,10.657259,1.0,0,0
1926,2437672.0,33.17,55.21,0,0,0,0,12.0,12.0,10.308952,1.0,0,0
1927,2437696.0,52.43,53.44,1,0,0,0,12.0,12.0,10.657259,1.0,0,0
1928,2437699.0,36.69,34.81,1,0,0,0,12.0,14.0,8.294049,0.0,0,0
1929,2439042.0,48.34,56.67,0,0,0,0,12.0,14.0,11.042922,,0,0
1930,2439044.0,37.62,47.63,0,0,0,0,12.0,12.0,9.433484,1.0,0,0
1931,2439054.0,60.13,56.33,1,0,0,0,12.0,12.0,10.657259,1.0,0,0
1932,2439060.0,63.72,62.04,0,0,0,0,11.5,14.0,10.657259,1.0,0,0
1933,2439078.0,57.17,46.03,1,0,0,0,12.0,12.0,10.021271,1.0,0,0
1934,2439407.0,42.11,50.45,0,0,0,0,12.0,11.0,9.769957,0.0,0,0
1935,2439410.0,56.34,49.11,0,0,0,0,14.0,14.0,9.076809,0.0,0,0
1936,2439412.0,34.43,35.87,0,0,0,0,12.0,12.0,9.769957,1.0,0,0
1937,2439421.0,50.34,46.79,1,0,0,0,11.0,11.0,9.433484,1.0,0,0
1938,2439426.0,59.86,46.2,1,0,0,0,11.0,11.0,10.021271,1.0,0,0
1939,2439443.0,31.95,38.2,0,0,0,0,11.5,12.0,9.433484,1.0,0,0
1940,2439452.0,41.97,41.03,1,0,0,0,14.0,12.0,10.308952,1.0,0,0
1941,2439453.0,42.84,44.2,1,0,0,0,11.5,11.0,9.769957,1.0,0,0
1942,2439466.0,52.06,52.72,1,0,0,0,14.0,11.0,9.769957,1.0,0,0
1943,2439475.0,48.15,39.76,0,0,0,0,8.0,8.0,9.076809,0.0,0,0
1944,2439483.0,45.96,40.37,0,0,0,0,12.0,8.0,10.021271,1.0,0,0
1945,2439496.0,62.07,65.95,1,0,0,0,14.0,16.0,10.308952,1.0,0,0
1946,2440811.0,44.85,35.82,1,0,0,0,12.0,14.0,10.308952,1.0,0,0
1947,2440835.0,61.74,65.16,0,0,0,0,16.0,16.0,11.042922,1.0,0,1
1948,2440836.0,61.71,52.08,1,0,0,0,14.0,12.0,10.308952,1.0,0,0
1949,2440858.0,40.92,35.48,1,0,0,0,12.0,12.0,10.657259,1.0,0,0
1950,2440865.0,32.52,44.42,0,0,0,0,16.0,12.0,9.769957,1.0,0,0
1951,2440867.0,45.22,45.08,1,0,0,0,12.0,14.0,10.308952,1.0,0,0
1952,2440885.0,51.93,61.63,0,0,0,0,12.0,12.0,10.021271,1.0,0,0
1953,2442008.0,57.38,49.2,0,0,0,1,16.0,12.0,10.308952,1.0,0,0
1954,2442025.0,48.93,41.33,1,0,0,0,16.0,12.0,10.657259,1.0,0,0
1955,2442029.0,62.73,49.07,0,0,0,0,12.0,12.0,10.308952,1.0,0,0
1956,2442035.0,46.5,41.04,0,0,0,1,17.0,17.0,11.042922,1.0,0,0
1957,2442041.0,35.12,34.74,1,0,0,1,11.0,12.0,9.769957,1.0,0,0
1958,2442043.0,53.77,50.06,1,0,0,0,16.0,14.0,9.433484,1.0,0,0
1959,2442045.0,61.38,59.84,1,0,0,0,16.0,18.0,10.657259,1.0,0,1
1960,2442052.0,33.43,36.15,1,0,0,1,12.0,12.0,8.740336,1.0,0,0
1961,2442053.0,45.28,50.15,1,0,0,0,17.0,14.0,11.042922,1.0,0,0
1962,2442054.0,44.05,46.94,1,0,0,0,14.0,16.0,11.042922,,0,0
1963,2442057.0,47.01,61.3,0,0,0,0,16.0,18.0,11.379395,1.0,0,0
1964,2442061.0,58.78,53.03,0,0,0,0,11.5,14.0,10.308952,,0,0
1965,2442064.0,50.49,55.31,1,0,0,0,12.0,11.5,9.769957,1.0,0,0
1966,2442067.0,37.75,48.79,0,0,0,1,12.0,16.0,8.740336,1.0,0,0
1967,2442088.0,49.76,43.36,1,0,0,0,12.0,14.0,10.308952,,0,0
1968,2442092.0,54.05,47.26,1,0,0,0,14.0,14.0,10.021271,1.0,0,0
1969,2442095.0,51.98,50.05,1,0,0,0,14.0,12.0,9.769957,1.0,0,0
1970,2442097.0,40.26,40.02,0,0,0,0,12.0,12.0,10.308952,1.0,0,0
1971,2445906.0,38.48,59.66,1,0,0,0,8.0,11.0,11.91839,1.0,0,0
1972,2445916.0,43.86,51.0,0,0,0,0,11.0,11.0,9.769957,1.0,0,0
1973,2445917.0,42.28,34.68,1,0,0,0,11.0,11.0,11.91839,1.0,0,0
1974,2445957.0,43.25,44.54,0,0,0,0,12.0,12.0,10.021271,1.0,0,0
1975,2445962.0,35.67,44.62,0,0,0,0,12.0,14.0,10.657259,1.0,0,0
1976,2445966.0,47.8,49.28,1,0,0,0,14.0,14.0,10.308952,,0,0
1977,2445970.0,51.19,47.48,0,0,0,1,14.0,12.0,9.769957,0.0,0,0
1978,2445971.0,30.27,33.72,0,0,0,0,11.5,12.0,10.021271,1.0,0,0
1979,2445993.0,56.06,55.19,1,0,0,0,14.0,16.0,10.657259,,0,0
1980,2445998.0,59.25,67.16,1,0,0,0,11.5,14.0,10.308952,1.0,0,1
1981,2447400.0,41.27,50.37,0,0,0,0,14.0,12.0,9.433484,1.0,0,0
1982,2447401.0,64.82,50.53,1,0,0,0,14.0,12.0,9.769957,1.0,0,0
1983,2447410.0,29.96,48.11,0,0,0,0,8.0,8.0,9.433484,1.0,0,0
1984,2447411.0,50.45,53.97,1,0,0,0,11.0,14.0,8.740336,1.0,0,0
1985,2447422.0,39.16,45.25,0,0,0,0,12.0,11.0,9.433484,1.0,0,0
1986,2447433.0,58.43,50.29,0,0,0,0,14.0,14.0,10.657259,1.0,0,0
1987,2447436.0,59.09,57.55,0,0,0,0,12.0,12.0,9.769957,1.0,0,0
1988,2447444.0,55.21,52.08,0,0,0,0,12.0,12.0,10.308952,1.0,0,0
1989,2447452.0,37.15,32.72,0,0,0,0,14.0,11.0,9.769957,,0,0
1990,2447461.0,51.51,46.17,1,0,0,0,8.0,18.0,10.021271,1.0,0,0
1991,2447463.0,52.8,50.45,0,0,0,0,11.0,8.0,8.740336,1.0,0,0
1992,2447495.0,49.2,38.86,1,0,0,0,14.0,12.0,10.308952,1.0,0,0
1993,2447496.0,57.65,44.62,0,0,0,0,12.0,14.0,10.657259,,0,0
1994,2454300.0,47.36,54.03,0,0,0,0,14.0,14.0,11.042922,1.0,0,0
1995,2454316.0,52.39,54.31,1,0,0,0,12.0,11.0,10.657259,1.0,0,0
1996,2454325.0,53.67,60.12,0,0,0,0,17.0,17.0,11.042922,1.0,0,0
1997,2454328.0,47.06,47.19,1,0,0,0,14.0,16.0,10.657259,,0,0
1998,2454344.0,57.21,58.79,0,0,0,0,14.0,14.0,10.021271,1.0,0,0
1999,2454360.0,42.49,39.27,0,0,0,0,14.0,12.0,10.657259,1.0,0,0
2000,2454374.0,44.79,49.3,1,0,0,0,14.0,14.0,10.021271,1.0,0,0
2001,2454375.0,39.75,33.65,1,0,0,0,14.0,14.0,11.042922,1.0,0,0
2002,2454386.0,68.09,61.55,0,0,0,0,14.0,14.0,11.042922,1.0,0,0
2003,2454391.0,37.73,34.05,1,0,0,0,12.0,12.0,10.657259,1.0,0,0
2004,2457712.0,35.62,38.24,0,0,0,0,12.0,12.0,10.021271,,0,0
2005,2457716.0,39.98,33.5,1,0,0,0,11.0,8.0,8.294049,1.0,0,0
2006,2457728.0,62.63,55.88,1,0,0,0,16.0,12.0,10.657259,,0,0
2007,2457729.0,60.81,65.22,0,0,0,0,14.0,14.0,10.308952,1.0,0,0
2008,2457736.0,44.77,41.25,0,0,0,0,11.5,11.0,9.769957,1.0,0,0
2009,2457755.0,64.08,60.1,1,0,0,0,12.0,11.0,10.657259,1.0,0,0
2010,2457791.0,62.21,60.02,1,0,0,0,14.0,14.0,9.433484,,0,0
2011,2457795.0,39.85,37.09,0,0,0,0,17.0,16.0,10.657259,1.0,0,0
2012,2458914.0,54.84,44.94,1,0,0,1,14.0,12.0,9.076809,1.0,0,0
2013,2458938.0,41.52,43.36,0,0,0,0,12.0,12.0,10.308952,1.0,0,0
2014,2458961.0,52.84,50.76,1,0,0,1,14.0,16.0,9.076809,1.0,0,0
2015,2458967.0,58.97,51.02,1,0,0,0,14.0,14.0,11.042922,1.0,0,1
2016,2458980.0,60.33,67.86,0,0,0,0,14.0,14.0,10.657259,,0,1
2017,2458988.0,61.68,54.26,0,0,0,0,14.0,14.0,10.657259,1.0,0,0
2018,2458992.0,58.74,38.32,1,0,0,0,11.0,11.0,9.433484,1.0,0,0
2019,2458996.0,36.21,48.25,0,0,0,0,14.0,12.0,10.657259,1.0,0,0
2020,2458998.0,34.74,38.53,0,0,0,0,14.0,11.5,10.308952,1.0,0,0
2021,2472506.0,57.18,46.16,1,0,0,0,12.0,11.0,10.657259,1.0,0,0
2022,2472509.0,38.69,40.73,0,0,0,0,11.0,11.0,7.6009026,0.0,0,1
2023,2472513.0,31.13,37.01,1,0,0,0,14.0,11.5,10.657259,1.0,0,1
2024,2472514.0,36.02,34.09,1,0,0,0,11.0,11.0,9.433484,0.0,0,0
2025,2472516.0,44.97,34.86,0,0,0,0,8.0,11.0,7.6009026,,0,0
2026,2472530.0,62.46,54.85,1,0,0,0,12.0,14.0,10.657259,,0,1
2027,2472531.0,41.37,33.07,0,0,0,0,12.0,8.0,9.433484,1.0,0,0
2028,2472537.0,38.37,42.72,1,0,0,0,12.0,11.0,7.6009026,0.0,0,0
2029,2472539.0,37.22,34.57,1,0,0,0,11.0,12.0,10.657259,1.0,0,0
2030,2472568.0,51.89,58.12,0,0,0,0,14.0,14.0,10.308952,,0,0
2031,2472578.0,51.78,52.17,1,0,0,0,11.5,11.0,9.769957,1.0,0,0
2032,2472585.0,52.29,58.77,0,0,0,0,14.0,12.0,10.308952,1.0,0,0
2033,2472589.0,54.01,49.65,0,0,0,0,14.0,17.0,10.657259,0.0,0,0
2034,2477211.0,50.8,58.05,1,0,0,0,12.0,11.0,8.740336,1.0,0,0
2035,2477212.0,52.35,48.55,1,0,0,0,11.5,12.0,9.076809,1.0,0,0
2036,2477221.0,37.44,51.85,0,0,0,0,14.0,12.0,9.433484,1.0,0,0
2037,2477233.0,47.33,45.23,0,0,0,0,12.0,14.0,9.076809,,0,0
2038,2477236.0,50.38,38.33,1,0,0,0,11.0,12.0,7.6009026,1.0,0,0
2039,2477239.0,40.64,37.37,0,0,0,0,14.0,14.0,10.308952,1.0,0,0
2040,2477243.0,56.31,51.1,1,0,0,0,14.0,12.0,7.6009026,1.0,0,0
2041,2477246.0,59.05,61.35,0,0,0,0,8.0,8.0,10.308952,1.0,0,0
2042,2477252.0,45.37,43.9,0,0,0,0,17.0,14.0,10.657259,1.0,0,0
2043,2477253.0,57.11,42.9,1,0,0,0,11.0,8.0,9.433484,1.0,0,0
2044,2477254.0,64.14,62.43,0,0,0,0,14.0,12.0,9.769957,1.0,0,0
2045,2477256.0,46.53,43.4,1,0,0,0,12.0,12.0,10.657259,,0,0
2046,2477259.0,53.17,46.92,1,0,0,0,14.0,14.0,8.294049,1.0,0,0
2047,2477268.0,45.28,45.84,1,1,0,0,11.5,12.0,10.021271,1.0,0,0
2048,2477272.0,50.83,51.52,0,0,0,0,12.0,11.0,10.308952,,0,0
2049,2477281.0,56.26,54.0,0,0,0,0,17.0,17.0,10.657259,1.0,0,0
2050,2477293.0,61.87,62.04,1,0,0,0,12.0,14.0,10.308952,,0,0
2051,2479610.0,58.13,62.36,1,0,0,0,11.5,12.0,10.308952,,0,0
2052,2479614.0,43.61,52.2,1,0,0,0,14.0,12.0,10.021271,1.0,0,0
2053,2479616.0,33.18,39.2,1,0,0,0,8.0,8.0,7.6009026,0.0,0,0
2054,2479634.0,40.1,58.16,0,0,0,0,16.0,18.0,11.042922,1.0,0,0
2055,2479643.0,57.39,40.79,1,0,0,0,11.5,14.0,10.021271,1.0,0,0
2056,2479654.0,33.77,38.11,1,0,0,0,12.0,11.0,9.433484,,0,0
2057,2479682.0,38.08,39.63,1,0,0,0,14.0,14.0,10.657259,,0,0
2058,2479686.0,50.78,39.78,1,0,0,0,14.0,16.0,10.657259,1.0,0,0
2059,2479696.0,38.59,43.94,1,0,0,0,11.0,11.0,7.6009026,1.0,0,0
2060,2480508.0,50.79,46.53,0,0,0,1,16.0,12.0,10.308952,1.0,0,0
2061,2480520.0,42.93,52.46,1,0,0,1,14.0,14.0,10.308952,,0,0
2062,2480521.0,51.83,44.87,1,0,0,1,12.0,12.0,8.294049,1.0,0,0
2063,2480531.0,37.01,41.97,1,0,0,1,14.0,12.0,8.740336,0.0,0,0
2064,2480538.0,39.77,40.89,0,0,0,1,16.0,14.0,9.433484,,0,0
2065,2480579.0,56.77,65.62,1,0,0,1,16.0,16.0,10.308952,1.0,0,0
2066,2480582.0,48.4,54.18,0,0,0,1,12.0,14.0,10.308952,1.0,0,0
2067,2481322.0,48.3,51.21,0,0,0,1,14.0,17.0,10.021271,,0,0
2068,2481330.0,45.59,33.31,1,0,0,1,14.0,16.0,10.657259,1.0,0,0
2069,2481359.0,34.05,32.65,0,0,0,0,14.0,12.0,10.657259,1.0,0,1
2070,2481392.0,43.9,46.11,1,0,0,1,14.0,14.0,9.076809,1.0,0,0
2071,2481397.0,64.31,51.97,1,0,0,1,17.0,16.0,10.657259,1.0,0,1
2072,2482004.0,51.79,50.63,1,0,0,1,12.0,12.0,9.769957,1.0,0,0
2073,2482013.0,36.12,45.77,0,0,0,1,11.5,11.0,9.433484,,0,0
2074,2482036.0,38.9,50.87,0,0,0,1,18.0,16.0,11.042922,,0,0
2075,2482051.0,39.23,42.95,1,0,0,1,11.0,11.0,8.294049,,0,0
2076,2482053.0,44.39,40.02,1,0,0,1,12.0,11.0,7.6009026,,0,0
2077,2482057.0,48.76,56.04,0,0,0,0,12.0,12.0,10.308952,1.0,0,0
2078,2482063.0,37.67,45.0,0,0,0,1,8.0,11.0,9.769957,1.0,0,0
2079,2482067.0,36.52,36.28,1,0,0,1,14.0,14.0,8.294049,1.0,0,0
2080,2482095.0,51.75,42.25,1,0,0,1,14.0,14.0,9.433484,1.0,0,0
2081,2482820.0,61.06,60.63,1,0,0,0,16.0,14.0,11.91839,,0,0
2082,2482826.0,65.45,66.87,1,1,0,0,16.0,16.0,10.657259,1.0,0,0
2083,2482837.0,45.96,56.12,0,0,0,0,12.0,17.0,11.042922,1.0,0,1
2084,2482859.0,51.13,46.7,1,0,0,0,14.0,12.0,9.433484,1.0,0,0
2085,2482869.0,41.17,40.58,0,1,0,0,14.0,16.0,10.308952,1.0,0,1
2086,2482890.0,38.68,35.16,1,0,0,0,14.0,14.0,10.657259,1.0,0,0
2087,2482894.0,62.49,61.84,1,1,0,0,14.0,18.0,11.379395,1.0,0,1
2088,2483808.0,51.81,48.05,0,0,0,0,18.0,11.0,11.042922,1.0,0,0
2089,2483815.0,49.36,46.91,0,0,0,0,8.0,8.0,9.433484,1.0,0,0
2090,2483826.0,39.41,32.8,1,0,0,0,11.0,12.0,6.6200733,1.0,0,0
2091,2483837.0,51.73,60.0,1,0,0,0,12.0,12.0,9.433484,1.0,0,0
2092,2483848.0,62.09,63.21,0,0,0,0,17.0,14.0,10.657259,,0,0
2093,2483863.0,38.11,40.04,1,0,0,0,11.0,12.0,10.308952,1.0,0,0
2094,2483874.0,42.21,36.67,1,0,0,0,18.0,18.0,9.076809,1.0,0,0
2095,2483884.0,58.56,50.73,1,0,0,0,11.0,11.5,9.433484,1.0,0,0
2096,2483886.0,50.04,49.0,1,0,0,0,12.0,11.0,10.308952,1.0,0,0
2097,2485629.0,33.55,36.5,0,0,0,1,16.0,16.0,8.740336,1.0,0,0
2098,2485647.0,50.39,55.75,0,0,0,1,14.0,14.0,6.6200733,1.0,0,0
2099,2485686.0,34.57,37.86,0,0,0,1,11.0,14.0,9.769957,1.0,0,0
2100,2485807.0,59.34,54.51,1,0,0,0,16.0,11.0,10.308952,1.0,0,0
2101,2485819.0,45.9,45.8,1,0,0,0,14.0,14.0,10.657259,1.0,0,0
2102,2485822.0,58.51,53.65,1,0,0,0,17.0,17.0,11.379395,1.0,0,0
2103,2485824.0,55.19,63.66,0,1,0,0,16.0,17.0,10.657259,1.0,0,0
2104,2485827.0,59.25,69.5,0,0,0,0,14.0,17.0,11.379395,1.0,0,0
2105,2485830.0,55.56,47.64,1,0,0,0,14.0,18.0,11.042922,1.0,0,0
2106,2485836.0,53.59,39.01,1,0,0,0,14.0,14.0,11.042922,1.0,0,0
2107,2485839.0,43.41,43.3,0,0,0,0,12.0,14.0,9.769957,1.0,0,0
2108,2485841.0,40.98,49.41,1,0,0,0,14.0,16.0,10.308952,1.0,0,0
2109,2485857.0,41.6,45.01,0,0,0,0,16.0,16.0,10.657259,,0,0
2110,2485879.0,42.3,35.67,1,0,0,0,12.0,16.0,11.91839,1.0,0,1
2111,2485882.0,58.94,66.99,0,0,0,0,16.0,17.0,11.042922,,0,1
2112,2485888.0,38.3,33.07,1,0,0,0,12.0,12.0,10.308952,,0,0
2113,2485892.0,52.67,42.3,1,0,0,0,12.0,14.0,10.657259,1.0,0,1
2114,2491022.0,57.18,60.9,1,0,0,0,14.0,17.0,11.91839,1.0,0,0
2115,2491041.0,62.74,65.19,1,0,0,0,14.0,17.0,11.042922,1.0,0,0
2116,2491074.0,47.19,47.75,1,0,0,1,11.0,11.0,8.294049,1.0,0,0
2117,2491085.0,54.3,60.71,0,0,0,0,11.0,12.0,10.308952,1.0,0,1
2118,2494812.0,52.12,37.02,1,0,0,1,14.0,16.0,11.042922,0.0,0,0
2119,2494882.0,53.42,43.64,1,0,0,1,14.0,14.0,10.308952,1.0,0,0
2120,2497008.0,43.6,47.46,1,0,0,0,14.0,14.0,10.657259,1.0,0,0
2121,2497009.0,61.16,61.3,0,0,0,0,14.0,14.0,11.042922,,0,0
2122,2497014.0,50.55,42.18,0,0,0,0,14.0,14.0,10.308952,0.0,0,0
2123,2497049.0,40.68,44.9,1,0,0,0,14.0,14.0,11.042922,,0,0
2124,2497052.0,51.44,59.8,0,0,0,0,14.0,14.0,9.433484,1.0,0,0
2125,2497053.0,44.75,45.38,1,0,0,0,14.0,14.0,10.308952,1.0,0,0
2126,2497055.0,58.17,61.79,0,0,0,0,14.0,11.0,10.657259,1.0,0,0
2127,2497056.0,53.91,42.87,1,0,0,0,12.0,14.0,9.769957,,0,0
2128,2497066.0,61.35,48.02,0,0,0,0,14.0,12.0,10.657259,1.0,0,0
2129,2497068.0,40.82,64.24,0,0,0,0,14.0,14.0,10.657259,1.0,0,0
2130,2497086.0,53.87,42.02,1,0,0,0,12.0,14.0,10.657259,1.0,0,0
2131,2497091.0,51.77,50.73,1,0,0,0,14.0,12.0,10.657259,0.0,0,0
2132,2497099.0,44.84,64.88,0,0,0,0,17.0,17.0,11.042922,1.0,0,0
2133,2499101.0,58.79,44.84,1,0,0,0,14.0,11.0,9.433484,1.0,0,0
2134,2499128.0,52.04,58.06,0,0,0,0,8.0,14.0,10.657259,1.0,0,0
2135,2499135.0,52.14,52.42,0,0,0,0,14.0,11.0,9.433484,1.0,0,0
2136,2499140.0,57.67,51.69,0,0,0,0,12.0,14.0,10.308952,,0,0
2137,2499172.0,52.29,52.16,1,0,0,0,8.0,14.0,7.6009026,,0,0
2138,2499178.0,57.97,57.39,0,0,0,0,12.0,12.0,12.345835,1.0,0,0
2139,2499183.0,53.35,47.73,0,0,0,0,18.0,18.0,11.042922,,0,0
2140,2499813.0,61.89,68.74,0,0,0,0,14.0,17.0,11.042922,1.0,0,1
2141,2499843.0,62.84,44.92,1,1,0,0,14.0,14.0,11.379395,1.0,0,0
2142,2499846.0,64.2,57.53,1,0,0,0,12.0,16.0,10.657259,1.0,0,0
2143,2499851.0,61.93,51.58,0,0,0,0,16.0,16.0,11.042922,,0,0
2144,2499856.0,45.26,56.3,0,0,0,0,12.0,16.0,11.042922,1.0,0,0
2145,2499867.0,49.48,41.4,0,0,0,0,12.0,14.0,10.657259,0.0,0,0
2146,2499868.0,50.19,49.41,1,0,0,1,11.5,14.0,9.433484,1.0,0,0
2147,2499880.0,50.13,49.98,1,0,0,0,16.0,18.0,11.042922,1.0,0,0
2148,2499889.0,46.0,47.78,0,0,0,0,14.0,12.0,10.308952,1.0,0,1
2149,2499892.0,43.91,46.9,1,0,0,0,14.0,14.0,9.769957,1.0,0,0
2150,2501200.0,57.78,43.82,0,0,0,0,11.0,14.0,9.076809,,0,1
2151,2501204.0,37.46,36.61,1,0,0,1,14.0,14.0,10.021271,0.0,0,0
2152,2501207.0,45.59,41.19,0,0,0,1,14.0,14.0,10.657259,1.0,0,0
2153,2501216.0,46.4,38.43,1,0,0,1,11.0,11.0,7.6009026,0.0,0,0
2154,2501238.0,56.35,54.5,0,0,0,0,11.0,11.0,10.657259,1.0,0,1
2155,2501246.0,59.74,45.62,1,0,0,0,14.0,14.0,9.769957,1.0,0,0
2156,2501251.0,60.62,48.27,1,0,1,0,14.0,12.0,10.308952,1.0,0,0
2157,2501263.0,50.06,45.5,0,0,0,0,12.0,12.0,10.308952,1.0,0,1
2158,2501276.0,50.55,43.25,0,0,0,1,8.0,11.0,7.6009026,0.0,0,1
2159,2501295.0,54.29,37.34,0,0,0,1,8.0,11.0,7.6009026,,0,0
2160,2501602.0,48.54,45.79,0,0,0,0,11.0,11.0,10.308952,0.0,0,0
2161,2501603.0,52.22,48.4,0,0,0,0,14.0,14.0,11.379395,1.0,0,0
2162,2501610.0,46.59,49.22,0,0,0,0,16.0,14.0,11.042922,1.0,0,0
2163,2501612.0,63.27,60.04,0,0,0,0,14.0,11.5,10.308952,1.0,0,0
2164,2501623.0,43.99,50.1,0,0,0,0,12.0,12.0,10.657259,,0,0
2165,2501624.0,35.09,33.04,0,0,0,0,11.0,12.0,10.021271,0.0,0,1
2166,2501639.0,48.37,43.02,1,0,1,0,17.0,14.0,11.91839,1.0,0,0
2167,2501647.0,43.77,56.61,0,0,0,0,11.0,12.0,11.042922,,0,0
2168,2501657.0,60.49,53.37,0,0,0,0,11.5,14.0,10.657259,1.0,0,0
2169,2501665.0,62.28,54.16,0,0,0,0,16.0,17.0,11.91839,1.0,0,0
2170,2501674.0,55.74,42.22,0,0,0,0,12.0,14.0,11.042922,,0,0
2171,2501697.0,51.84,49.19,0,0,0,0,14.0,14.0,10.657259,,0,0
2172,2501863.0,57.64,61.55,0,0,1,0,12.0,12.0,10.308952,1.0,0,1
2173,2501887.0,35.92,47.48,0,0,1,0,8.0,8.0,9.769957,1.0,0,1
2174,2504417.0,61.9,55.07,0,0,0,0,11.0,12.0,10.308952,1.0,0,0
2175,2504418.0,56.2,45.34,1,0,0,0,14.0,16.0,10.657259,1.0,0,0
2176,2504429.0,54.88,50.49,0,0,0,0,14.0,14.0,10.657259,1.0,0,0
2177,2504446.0,65.58,58.14,0,0,0,0,14.0,18.0,12.345835,1.0,0,0
2178,2504451.0,52.65,51.59,1,0,0,0,14.0,14.0,10.657259,1.0,0,0
2179,2504458.0,42.95,50.9,0,0,0,0,8.0,16.0,9.076809,1.0,0,0
2180,2504469.0,57.78,49.41,0,0,0,0,14.0,14.0,10.657259,1.0,0,0
2181,2504485.0,52.8,47.06,1,0,0,0,12.0,14.0,10.021271,1.0,0,0
2182,2504491.0,51.03,50.35,1,0,0,0,14.0,14.0,10.308952,1.0,0,0
2183,2506403.0,60.15,45.55,1,0,0,0,17.0,17.0,11.042922,1.0,0,0
