,year,month,prccem,ipcem,prcpet,rresc,rnonc,ip,rdefs,milemp,gprc,gcem,gprcpet,gres,gnon,gip,gdefs,gmilemp,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
119,1973,12,405.0,0.7729,19.9,134437.0,178169.0,70.9,1.6299,2202.0,0.0,-0.35527664,0.046280734,-0.023952669,-0.004496831,-0.06153684,-0.0007972631,-0.0072398507,0,0,0,0,0,0,0,0,0,0,0,1
120,1974,1,437.0,0.60979,24.3,128450.0,174148.0,70.7,1.6299,2199.0,0.07604613,-0.23703498,0.1997566,-0.045555964,-0.022827026,-0.0028249254,0.0,-0.0013633267,1,0,0,0,0,0,0,0,0,0,0,0
121,1974,2,442.0,0.76639,27.5,128012.0,177274.0,72.9,1.6273,2195.0,0.011376687,0.22857653,0.123709686,-0.003415714,0.017791046,0.03064313,-0.0015964357,-0.0018206651,0,1,0,0,0,0,0,0,0,0,0,0
122,1974,3,444.0,0.92874,27.5,125834.0,172069.0,73.3,1.6292,2187.0,0.0045146802,0.19213764,0.0,-0.017160432,-0.029801,0.0054719904,0.001166871,-0.0036513049,0,0,1,0,0,0,0,0,0,0,0,0
123,1974,4,455.0,1.1028,27.5,124044.0,176743.0,72.9,1.6292,2174.0,0.024472857,0.17177883,0.0,-0.014327236,0.026801141,-0.0054719904,0.0,-0.005961953,0,0,0,1,0,0,0,0,0,0,0,0
124,1974,5,456.0,1.1824,27.5,120870.0,174841.0,74.0,1.6331,2156.0,0.0021953906,0.06969385,0.0,-0.025920754,-0.010819711,0.0149764335,0.0023909837,-0.0083141355,0,0,0,0,1,0,0,0,0,0,0,0
125,1974,6,457.0,1.3211,27.5,115353.0,170860.0,76.1,1.6305,2162.0,0.0021905813,0.11091846,0.0,-0.046718597,-0.02303248,0.027983151,-0.0015933781,0.002779066,0,0,0,0,0,1,0,0,0,0,0,0
126,1974,7,497.0,1.1715,30.6,117359.0,167631.0,71.6,1.6305,2162.0,0.083906636,-0.12017977,0.10681402,0.017240621,-0.019079372,-0.060953192,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
127,1974,8,497.0,1.2652,30.7,118258.0,164010.0,73.7,1.6252,2153.0,0.0,0.076945275,0.003262658,0.0076310653,-0.021837734,0.028907705,-0.0032557854,-0.004171501,0,0,0,0,0,0,0,1,0,0,0,0
128,1974,9,498.0,1.2389,30.7,115290.0,160213.0,76.0,1.6261,2157.0,0.002010051,-0.021006381,0.0,-0.025417985,-0.023423221,0.030730583,0.00055356993,0.001856149,0,0,0,0,0,0,0,0,1,0,0,0
129,1974,10,500.0,1.246,30.8,108597.0,164566.0,74.9,1.6261,2156.0,0.004008021,0.005714616,0.0032519859,-0.05980691,0.026807526,-0.014579429,0.0,-0.00046371436,0,0,0,0,0,0,0,0,0,1,0,0
130,1974,11,500.0,0.87384,31.5,103251.0,161674.0,71.1,1.6278,2154.0,0.0,-0.35479647,0.02247288,-0.050480865,-0.017729744,-0.052066594,0.0010449269,-0.0009280743,0,0,0,0,0,0,0,0,0,0,1,0
131,1974,12,500.0,0.66188,30.4,99354.0,164120.0,65.5,1.6276,2140.0,0.0,-0.27781296,-0.03554495,-0.038473688,0.015015906,-0.08203717,-0.00012289315,-0.0065207495,0,0,0,0,0,0,0,0,0,0,0,1
132,1975,1,547.0,0.52612,30.4,96263.0,165959.0,64.3,1.6276,2145.0,0.0898407,-0.22955495,0.0,-0.031605203,0.011142902,-0.018490463,0.0,0.0023337232,1,0,0,0,0,0,0,0,0,0,0,0
133,1975,2,554.0,0.54681,31.2,93980.0,160153.0,65.3,1.6272,2146.0,0.0127158845,0.038572002,0.025975524,-0.024002036,-0.03561116,0.015432404,-0.00024575836,0.00046609182,0,1,0,0,0,0,0,0,0,0,0,0
134,1975,3,554.0,0.63536,31.4,90696.0,152680.0,64.1,1.6265,2137.0,0.0,0.15009043,0.0063897613,-0.03556874,-0.04778538,-0.018547744,-0.0004302775,-0.004202668,0,0,1,0,0,0,0,0,0,0,0,0
135,1975,4,561.0,0.82162,31.7,93520.0,155860.0,64.7,1.6265,2127.0,0.012556219,0.25708622,0.009508824,0.030662062,0.02061394,0.009316814,0.0,-0.00469044,0,0,0,1,0,0,0,0,0,0,0,0
136,1975,5,565.0,0.95382,31.9,94180.0,154944.0,64.6,1.6252,2124.0,0.0071048257,0.14919698,0.006289293,0.0070325276,-0.005894407,-0.0015467672,-0.00079956785,-0.0014114329,0,0,0,0,1,0,0,0,0,0,0,0
137,1975,6,565.0,1.0806,34.9,95925.0,154285.0,67.3,1.6251,2128.0,0.0,0.12479678,0.089880876,0.018358791,-0.00426222,0.040945895,-6.154299e-05,0.0018814681,0,0,0,0,0,1,0,0,0,0,0,0
138,1975,7,571.0,1.0666,34.1,97484.0,157034.0,63.9,1.6251,2129.0,0.010563479,-0.013040477,-0.023189534,0.016121626,0.0176608,-0.051840898,0.0,0.00046981443,0,0,0,0,0,0,1,0,0,0,0,0
139,1975,8,570.0,1.1424,34.9,100078.0,155876.0,67.5,1.6247,2111.0,-0.0017528489,0.06865535,0.023189534,0.02626162,-0.007401523,0.054808214,-0.00024620985,-0.008490617,0,0,0,0,0,0,0,1,0,0,0,0
140,1975,9,575.0,1.112,34.9,101273.0,159059.0,69.8,1.6251,2105.0,0.00873368,-0.02697115,0.0,0.011869959,0.020214383,0.033506457,0.00024620985,-0.0028463018,0,0,0,0,0,0,0,0,1,0,0,0
141,1975,10,574.0,1.1444,35.2,103229.0,157234.0,69.5,1.6251,2097.0,-0.0017406445,0.028720297,0.008559232,0.01912998,-0.011540061,-0.004307301,0.0,-0.0038077151,0,0,0,0,0,0,0,0,0,1,0,0
142,1975,11,574.0,0.86343,35.6,104962.0,158752.0,68.5,1.6257,2099.0,0.0,-0.2817229,0.011299491,0.016648559,0.009608095,-0.014493007,0.0003691278,0.0009532889,0,0,0,0,0,0,0,0,0,0,1,0
143,1975,12,574.0,0.62453,35.8,105299.0,157897.0,66.4,1.624,2084.0,0.0,-0.32391346,0.005602277,0.0032055425,-0.0054003145,-0.031136665,-0.0010462775,-0.007171917,0,0,0,0,0,0,0,0,0,0,0,1
144,1976,1,595.0,0.49397,35.9,109939.0,164462.0,67.6,1.624,2092.0,0.03593201,-0.2345246,0.002789466,0.043121744,0.04073662,0.017910881,0.0,0.0038314224,1,0,0,0,0,0,0,0,0,0,0,0
145,1976,2,596.0,0.63803,33.0,115464.0,161078.0,71.3,1.6206,2093.0,0.0016792616,0.2559105,-0.084229775,0.049033128,-0.020790821,0.05328841,-0.002095771,0.00047789727,0,1,0,0,0,0,0,0,0,0,0,0
146,1976,3,597.0,0.76995,33.1,121046.0,164513.0,71.2,1.6205,2090.0,0.0016764463,0.18794025,0.0030256747,0.047211844,0.021100875,-0.0014035946,-6.1717685e-05,-0.0014343775,0,0,1,0,0,0,0,0,0,0,0,0
147,1976,4,626.0,0.94601,33.4,121101.0,159237.0,71.2,1.6205,2087.0,0.047433257,0.2059276,0.009022709,0.00045426952,-0.032595936,0.0,0.0,-0.0014364378,0,0,0,1,0,0,0,0,0,0,0,0
148,1976,5,626.0,1.0052,33.5,120193.0,157430.0,72.3,1.6202,2081.0,0.0,0.0606887,0.002989493,-0.007526124,-0.0114127435,0.015331396,-0.00018510234,-0.0028790806,0,0,0,0,1,0,0,0,0,0,0,0
149,1976,6,626.0,1.1396,33.8,121731.0,154404.0,74.2,1.6208,2082.0,0.0,0.1254908,0.008915341,0.012714908,-0.019408371,0.025939938,0.00037024397,0.00048042278,0,0,0,0,0,1,0,0,0,0,0,0
150,1976,7,633.0,1.0941,34.7,117516.0,151062.0,70.5,1.6208,2087.0,0.011120051,-0.04074525,0.02627893,-0.035239197,-0.021882195,-0.0511514,0.0,0.0023986578,0,0,0,0,0,0,1,0,0,0,0,0
151,1976,8,633.0,1.1933,34.7,116720.0,153275.0,73.4,1.6219,2085.0,0.0,0.08679048,0.0,-0.0067965905,0.014543345,0.040311247,0.00067841256,-0.00095877284,0,0,0,0,0,0,0,1,0,0,0,0
152,1976,9,633.0,1.1119,34.7,116911.0,153002.0,75.3,1.622,2084.0,0.0,-0.07065235,0.0,0.0016350574,-0.0017827004,0.02555622,6.166441e-05,-0.00047973136,0,0,0,0,0,0,0,0,1,0,0,0
153,1976,10,633.0,1.0909,36.1,128393.0,148290.0,75.1,1.622,2086.0,0.0,-0.019067246,0.039553113,0.09368291,-0.031281177,-0.0026596368,0.0,0.0009592327,0,0,0,0,0,0,0,0,0,1,0,0
154,1976,11,633.0,0.90475,36.1,136612.0,149875.0,74.4,1.6221,2082.0,0.0,-0.18709962,0.0,0.06204892,0.010631797,-0.009364576,6.166061e-05,-0.0019193864,0,0,0,0,0,0,0,0,0,0,1,0
155,1976,12,633.0,0.63508,36.1,142635.0,149722.0,72.4,1.6219,2072.0,0.0,-0.3539077,0.0,0.04314413,-0.0010213722,-0.027249642,-0.00012332502,-0.0048146457,0,0,0,0,0,0,0,0,0,0,0,1
156,1977,1,652.0,0.40715,35.8,134234.0,143945.0,74.0,1.6219,2077.0,0.029574139,-0.4445693,-0.008344951,-0.060704373,-0.03934896,0.021858772,0.0,0.0024102204,1,0,0,0,0,0,0,0,0,0,0,0
157,1977,2,653.0,0.65125,37.4,135644.0,147543.0,76.3,1.6214,2078.0,0.0015325673,0.46971193,0.04372287,0.010449261,0.024688376,0.030607885,-0.0003083056,0.0004813478,0,1,0,0,0,0,0,0,0,0,0,0
158,1977,3,653.0,0.85925,36.8,139695.0,150812.0,77.2,1.6222,2075.0,0.0,0.27716634,-0.016172921,0.029427668,0.021914368,0.011726439,0.00049328746,-0.0014447389,0,0,1,0,0,0,0,0,0,0,0,0
159,1977,4,665.0,1.0415,37.0,147831.0,150934.0,77.4,1.6222,2071.0,0.018209912,0.1923573,0.0054200883,0.056608256,0.00080862717,0.002587383,0.0,-0.0019295713,0,0,0,1,0,0,0,0,0,0,0,0
160,1977,5,672.0,1.1478,37.0,151666.0,149495.0,78.0,1.6239,2070.0,0.0104713,0.09718508,0.0,0.025611006,-0.009579708,0.007722026,0.0010474378,-0.00048297513,0,0,0,0,1,0,0,0,0,0,0,0
161,1977,6,672.0,1.2876,37.1,150947.0,148433.0,80.5,1.6247,2075.0,0.0,0.114933014,0.002699016,-0.004751953,-0.0071292697,0.03154836,0.0004924548,0.0024125464,0,0,0,0,0,1,0,0,0,0,0,0
162,1977,7,675.0,1.1821,36.9,155879.0,148731.0,76.8,1.6247,2079.0,0.0044543506,-0.085487485,-0.005405336,0.03215128,0.0020056271,-0.047052506,0.0,0.0019258552,0,0,0,0,0,0,1,0,0,0,0,0
163,1977,8,676.0,1.2479,37.3,155338.0,147879.0,79.1,1.6263,2073.0,0.0014803852,0.05416958,0.010781714,-0.0034766772,-0.005744933,0.029508175,0.0009843293,-0.0028901754,0,0,0,0,0,0,0,1,0,0,0,0
164,1977,9,676.0,1.1979,37.6,153657.0,149207.0,81.2,1.6247,2075.0,0.0,-0.040892076,0.008010704,-0.010880542,0.008940232,0.026202355,-0.0009843293,0.0009643202,0,0,0,0,0,0,0,0,1,0,0,0
165,1977,10,675.0,1.2601,38.0,150344.0,145025.0,80.9,1.6247,2072.0,-0.0014803852,0.050621018,0.01058215,-0.021796843,-0.028428461,-0.0037013667,0.0,-0.0014468293,0,0,0,0,0,0,0,0,0,1,0,0
166,1977,11,675.0,0.98644,38.6,147315.0,144995.0,79.5,1.6215,2069.0,0.0,-0.24484386,0.015666077,-0.02035285,-0.00020688228,-0.017456822,-0.0019714965,-0.0014489256,0,0,0,0,0,0,0,0,0,0,1,0
167,1977,12,675.0,0.73103,39.3,146670.0,145037.0,77.5,1.6212,2060.0,0.0,-0.29964802,0.017972263,-0.004387986,0.00028962322,-0.025479086,-0.0001850617,-0.0043594157,0,0,0,0,0,0,0,0,0,0,0,1
168,1978,1,711.0,0.43771,39.4,148204.0,141753.0,77.1,1.6212,2065.0,0.051959738,-0.5128979,0.0025413556,0.010404537,-0.022902776,-0.0051746755,0.0,0.0024242436,1,0,0,0,0,0,0,0,0,0,0,0
169,1978,2,711.0,0.57683,39.5,151906.0,142558.0,79.6,1.6208,2062.0,0.0,0.27599108,0.002534817,0.024672205,0.005662828,0.031910814,-0.00024672865,-0.0014538409,0,1,0,0,0,0,0,0,0,0,0,0
170,1978,3,711.0,0.86226,40.0,153198.0,151360.0,80.3,1.6223,2058.0,0.0,0.4020092,0.012578783,0.008469294,0.05991217,0.008755585,0.0009250474,-0.0019417482,0,0,1,0,0,0,0,0,0,0,0,0
171,1978,4,734.0,1.1343,40.1,153608.0,159789.0,82.1,1.6223,2054.0,0.0318366,0.27421415,0.002496842,0.0026727002,0.05419309,0.022168338,0.0,-0.0019455259,0,0,0,1,0,0,0,0,0,0,0,0
172,1978,5,734.0,1.231,40.3,156649.0,161974.0,81.8,1.6254,2046.0,0.0,0.081811085,0.0049751536,0.019603731,0.013581634,-0.003660717,0.0019089937,-0.003902444,0,0,0,0,1,0,0,0,0,0,0,0
173,1978,6,734.0,1.4215,40.8,156853.0,161838.0,84.7,1.6263,2057.0,0.0,0.14388582,0.012330613,0.0013014273,-0.00083999365,0.034838285,0.00055357517,0.005361943,0,0,0,0,0,1,0,0,0,0,0,0
174,1978,7,743.0,1.2759,41.2,156540.0,165505.0,81.0,1.6263,2062.0,0.012187016,-0.108060814,0.009756212,-0.0019974927,0.02240557,-0.04466641,0.0,0.002427775,0,0,0,0,0,0,1,0,0,0,0,0
175,1978,8,745.0,1.38,41.3,155996.0,165725.0,83.7,1.6283,2062.0,0.0026881737,0.07843168,0.0024242066,-0.0034812025,0.0013283823,0.032789785,0.001229014,0.0,0,0,0,0,0,0,0,1,0,0,0,0
176,1978,9,748.0,1.3012,41.7,156869.0,168102.0,85.9,1.6276,2062.0,0.00401876,-0.058796555,0.009638665,0.0055806963,0.01424115,0.025944905,-0.00042998677,0.0,0,0,0,0,0,0,0,0,1,0,0,0
177,1978,10,749.0,1.3839,41.9,155183.0,167930.0,86.1,1.6276,2058.0,0.0013360055,0.061618693,0.0047847163,-0.010805996,-0.0010237121,0.002325547,0.0,-0.0019417482,0,0,0,0,0,0,0,0,0,1,0,0
178,1978,11,749.0,1.0809,42.3,155755.0,166996.0,85.1,1.6263,2050.0,0.0,-0.24711165,0.009501205,0.0036791943,-0.005577366,-0.011682376,-0.0007990273,-0.0038948443,0,0,0,0,0,0,0,0,0,0,1,0
179,1978,12,749.0,0.84431,42.6,155901.0,168593.0,83.7,1.6265,2041.0,0.0,-0.24702956,0.0070671495,0.00093693053,0.009517666,-0.016588077,0.00012299139,-0.004399909,0,0,0,0,0,0,0,0,0,0,0,1
180,1979,1,806.0,0.4558,43.1,152214.0,159455.0,83.2,1.6265,2040.0,0.07334476,-0.6164656,0.0116687445,-0.023933765,-0.055725776,-0.00599163,0.0,-0.00049007597,1,0,0,0,0,0,0,0,0,0,0,0
181,1979,2,815.0,0.58293,43.9,150148.0,153933.0,86.5,1.6269,2030.0,0.0111043705,0.24601305,0.018391393,-0.013665951,-0.03524431,0.038897105,0.00024586412,-0.0049140146,0,1,0,0,0,0,0,0,0,0,0,0
182,1979,3,820.0,0.90695,44.2,146227.0,164058.0,86.8,1.6272,2026.0,0.0061162272,0.44202015,0.0068104514,-0.026461266,0.06370258,0.003462243,0.00018441338,-0.0019723873,0,0,1,0,0,0,0,0,0,0,0,0
183,1979,4,828.0,1.0681,44.5,146298.0,163893.0,84.8,1.6272,2022.0,0.009708814,0.1635493,0.006764383,0.0004854286,-0.0010062479,-0.023311079,0.0,-0.0019762851,0,0,0,1,0,0,0,0,0,0,0,0
184,1979,5,828.0,1.2232,45.8,142635.0,166927.0,85.6,1.6277,2018.0,0.0,0.135589,0.028794885,-0.025356717,0.018342815,0.009389686,0.00030720685,-0.0019801988,0,0,0,0,1,0,0,0,0,0,0,0
185,1979,6,830.0,1.405,48.6,144845.0,166069.0,87.8,1.6287,2024.0,0.0024125464,0.13856694,0.059339426,0.015375285,-0.0051532267,0.02537627,0.00061420386,0.0029688296,0,0,0,0,0,1,0,0,0,0,0,0
186,1979,7,835.0,1.2932,50.5,145927.0,170592.0,83.4,1.6287,2027.0,0.006006024,-0.082917504,0.038349837,0.0074422914,0.026871376,-0.05141321,0.0,0.001481116,0,0,0,0,0,0,1,0,0,0,0,0
187,1979,8,835.0,1.3801,52.6,143988.0,170573.0,85.6,1.6308,2024.0,0.0,0.06503619,0.040742755,-0.013376534,-0.00011138306,0.026036937,0.0012885358,-0.001481116,0,0,0,0,0,0,0,1,0,0,0,0
188,1979,9,835.0,1.3129,57.6,144939.0,173461.0,87.5,1.6314,2027.0,0.0,-0.04991758,0.09080645,0.0065830015,0.016789433,0.021953529,0.00036783787,0.001481116,0,0,0,0,0,0,0,0,1,0,0,0
189,1979,10,835.0,1.3586,59.5,143176.0,173173.0,87.6,1.6314,2030.0,0.0,0.03421638,0.03245377,-0.012238322,-0.0016616954,0.0011421872,0.0,0.0014789256,0,0,0,0,0,0,0,0,0,1,0,0
190,1979,11,835.0,1.0878,61.4,139976.0,171090.0,85.7,1.6326,2029.0,0.0,-0.22229744,0.03143355,-0.022603663,-0.012101361,-0.021928191,0.0007352701,-0.0004927322,0,0,0,0,0,0,0,0,0,0,1,0
191,1979,12,837.0,0.85157,64.2,138838.0,174849.0,83.9,1.6338,2020.0,0.0023923456,-0.24483089,0.044593304,-0.008163193,0.02173301,-0.021227159,0.0007348028,-0.0044455496,0,0,0,0,0,0,0,0,0,0,0,1
192,1980,1,894.0,0.60397,70.0,138610.0,181843.0,84.0,1.6338,2029.0,0.06588171,-0.3435572,0.08649208,-0.0016435516,0.039220933,0.0011911672,0.0,0.0044455496,1,0,0,0,0,0,0,0,0,0,0,0
193,1980,2,895.0,0.65852,70.2,130915.0,175349.0,86.8,1.636,2032.0,0.0011179431,0.08647035,0.0028530254,-0.057115976,-0.036365405,0.032789856,0.0013456527,0.0014774689,0,1,0,0,0,0,0,0,0,0,0,0
194,1980,3,896.0,0.75837,71.3,123892.0,175110.0,86.9,1.6362,2033.0,0.0011166946,0.1411765,0.015548103,-0.05513804,-0.0013639258,0.001151393,0.00012218935,0.0004920049,0,0,1,0,0,0,0,0,0,0,0,0
195,1980,4,914.0,0.94258,72.8,113703.0,172783.0,83.8,1.6362,2028.0,0.01989016,0.21744941,0.020819627,-0.08582043,-0.013377876,-0.036325008,0.0,-0.002462449,0,0,0,1,0,0,0,0,0,0,0,0
196,1980,5,918.0,1.0161,73.6,103586.0,171226.0,81.6,1.6366,2031.0,0.0043668193,0.075106315,0.010929008,-0.0931876,-0.009052151,-0.026603801,0.00024447957,0.0014781968,0,0,0,0,1,0,0,0,0,0,0,0
197,1980,6,918.0,1.1715,74.9,98304.0,169463.0,82.8,1.6374,2034.0,0.0,0.14231314,0.017508905,-0.052337468,-0.010349708,0.014598855,0.0004887071,0.0014760151,0,0,0,0,0,1,0,0,0,0,0,0
198,1980,7,916.0,1.0921,75.2,98261.0,165348.0,79.4,1.6374,2044.0,-0.002181026,-0.07018248,0.0039972793,-0.0004375143,-0.02458227,-0.04192971,0.0,0.004904375,0,0,0,0,0,0,1,0,0,0,0,0
199,1980,8,916.0,1.1562,77.3,103517.0,163975.0,83.0,1.6392,2049.0,0.0,0.05703634,0.027542805,0.052108645,-0.008338367,0.04434222,0.001098664,0.002443197,0,0,0,0,0,0,0,1,0,0,0,0
200,1980,9,913.0,1.1561,77.9,108840.0,165976.0,85.4,1.639,2051.0,-0.0032804841,-8.650832e-05,0.0077319774,0.050143063,0.012129222,0.028505512,-0.0001219657,0.0009756098,0,0,0,0,0,0,0,0,1,0,0,0
201,1980,10,912.0,1.187,79.0,113016.0,163196.0,85.6,1.639,2053.0,-0.0010958905,0.026376845,0.01402188,0.03765049,-0.016891267,0.0023391466,0.0,0.00097465893,0,0,0,0,0,0,0,0,0,1,0,0
202,1980,11,908.0,0.96931,81.9,116885.0,160200.0,85.5,1.6386,2056.0,-0.0043956116,-0.20259996,0.036051158,0.033661142,-0.018528897,-0.0011688893,-0.00024412153,0.0014602096,0,0,0,0,0,0,0,0,0,0,1,0
203,1980,12,908.0,0.77249,86.3,119784.0,170540.0,84.2,1.6396,2051.0,0.0,-0.22696537,0.052330624,0.024499575,0.06254684,-0.015321491,0.00061011943,-0.0024348686,0,0,0,0,0,0,0,0,0,0,0,1
204,1981,1,949.0,0.57813,96.1,119778.0,174720.0,83.3,1.6396,2056.0,0.04416442,-0.2898203,0.107559666,-5.0091418e-05,0.02421482,-0.010746299,0.0,0.0024348686,1,0,0,0,0,0,0,0,0,0,0,0
205,1981,2,948.0,0.64735,114.9,118661.0,172169.0,86.0,1.6416,2061.0,-0.0010542964,0.11308836,0.1786729,-0.009369341,-0.01470814,0.03189871,0.0012190506,0.0024289542,0,1,0,0,0,0,0,0,0,0,0,0
206,1981,3,949.0,0.86322,114.9,111020.0,169796.0,86.3,1.6434,2062.0,0.0010542964,0.28778243,0.0,-0.06656032,-0.013878836,0.003482337,0.0010958547,0.0004850837,0,0,1,0,0,0,0,0,0,0,0,0
207,1981,4,972.0,1.0041,114.9,111988.0,170238.0,84.1,1.6434,2060.0,0.023947006,0.1511773,0.0,0.008681358,0.0025997416,-0.025823085,0.0,-0.0009704028,0,0,0,1,0,0,0,0,0,0,0,0
208,1981,5,972.0,0.99679,114.5,110131.0,168248.0,84.6,1.6468,2064.0,0.0,-0.0073067546,-0.003487375,-0.016721155,-0.011758377,0.0059276996,0.0020667976,0.0019398648,0,0,0,0,1,0,0,0,0,0,0,0
209,1981,6,968.0,1.0871,111.3,107680.0,164312.0,87.5,1.6475,2070.0,-0.004123717,0.0867288,-0.028345536,-0.0225067,-0.023672022,0.033704545,0.00042497463,0.0029027597,0,0,0,0,0,1,0,0,0,0,0,0
210,1981,7,970.0,1.0655,108.9,102487.0,166545.0,85.5,1.6475,2082.0,0.0020639843,-0.020069435,-0.021799242,-0.049427904,0.013498483,-0.023122417,0.0,0.005780363,0,0,0,0,0,0,1,0,0,0,0,0
211,1981,8,970.0,1.0933,108.7,97153.0,165013.0,87.8,1.6491,2084.0,0.0,0.02575644,-0.0018382779,-0.053448904,-0.009241285,0.02654516,0.00097064127,0.0009601537,0,0,0,0,0,0,0,1,0,0,0,0
212,1981,9,971.0,1.0651,108.7,94683.0,168147.0,88.5,1.6503,2083.0,0.0010303968,-0.026131982,0.0,-0.025752585,0.018814338,0.007941017,0.00072745344,-0.0004799616,0,0,0,0,0,0,0,0,1,0,0,0
213,1981,10,966.0,1.0144,107.5,89922.0,165260.0,87.4,1.6503,2090.0,-0.005162634,-0.04877134,-0.011100918,-0.051591843,-0.017318606,-0.012507251,0.0,0.0033549038,0,0,0,0,0,0,0,0,0,1,0,0
214,1981,11,966.0,0.88173,107.2,87467.0,165317.0,84.8,1.6527,2097.0,0.0,-0.14016668,-0.0027946273,-0.027681049,0.00034485158,-0.030199721,0.0014531771,0.003343686,0,0,0,0,0,0,0,0,0,0,1,0
215,1981,12,966.0,0.64406,107.3,86354.0,166647.0,82.5,1.6528,2093.0,0.0,-0.314094,0.0009324579,-0.012806453,0.00801296,-0.027497286,6.051526e-05,-0.0019093085,0,0,0,0,0,0,0,0,0,0,0,1
216,1982,1,993.0,0.44169,107.3,84023.0,161958.0,81.5,1.6528,2104.0,0.02756683,-0.37718365,0.0,-0.027364556,-0.02854076,-0.012195273,0.0,0.0052418513,1,0,0,0,0,0,0,0,0,0,0,0
217,1982,2,999.0,0.55305,105.0,84641.0,164147.0,85.2,1.653,2109.0,0.006024115,0.2248401,-0.021668328,0.007328212,0.013425325,0.04439838,0.00012101953,0.0023736067,0,1,0,0,0,0,0,0,0,0,0,0
218,1982,3,999.0,0.70533,101.6,84023.0,165873.0,84.0,1.6551,2107.0,0.0,0.24321742,-0.03291683,-0.007328212,0.010460068,-0.014184599,0.0012696056,-0.00094876665,0,0,1,0,0,0,0,0,0,0,0,0
219,1982,4,998.0,0.80566,97.9,82586.0,166675.0,82.1,1.6551,2106.0,-0.0010015024,0.13299604,-0.037096955,-0.017250396,0.004823373,-0.022878801,0.0,-0.0004747211,0,0,0,1,0,0,0,0,0,0,0,0
220,1982,5,1000.0,0.90352,97.9,82116.0,162831.0,81.3,1.6593,2104.0,0.0020020027,0.11463641,0.0,-0.005707293,-0.023332955,-0.009791944,0.0025343858,-0.0009501188,0,0,0,0,1,0,0,0,0,0,0,0
221,1982,6,1000.0,1.0106,97.9,83045.0,161425.0,83.4,1.661,2108.0,0.0,0.11200123,0.0,0.011249748,-0.008672215,0.025502274,0.0010240303,0.0018993358,0,0,0,0,0,1,0,0,0,0,0,0
222,1982,7,994.0,0.96581,98.0,81384.0,161464.0,80.5,1.661,2110.0,-0.0060180724,-0.045332335,0.0010209136,-0.020203937,0.00024156908,-0.035391144,0.0,0.0009483168,0,0,0,0,0,0,1,0,0,0,0,0
223,1982,8,990.0,1.0267,98.0,83204.0,164009.0,82.6,1.6645,2109.0,-0.0040322635,0.061137944,0.0,0.02211673,0.015639096,0.025752477,0.0021049383,-0.00047404598,0,0,0,0,0,0,0,1,0,0,0,0
224,1982,9,987.0,1.0094,97.9,83105.0,163317.0,82.7,1.6659,2109.0,-0.0030349037,-0.01699369,-0.0010209136,-0.001190555,-0.004228207,0.001209903,0.00084073626,0.0,0,0,0,0,0,0,0,0,1,0,0,0
225,1982,10,980.0,0.9946,100.3,86189.0,163803.0,81.4,1.6659,2108.0,-0.007117468,-0.01477074,0.02421916,0.03643769,0.0029713889,-0.015844272,0.0,-0.0004742708,0,0,0,0,0,0,0,0,0,1,0,0
226,1982,11,980.0,0.78331,100.0,89670.0,165063.0,80.0,1.6687,2114.0,0.0,-0.23881212,-0.0029955395,0.039593704,0.007662733,-0.017348656,0.0016793549,0.0028422568,0,0,0,0,0,0,0,0,0,0,1,0
227,1982,12,958.0,0.62275,98.2,93598.0,159883.0,78.0,1.6693,2113.0,-0.022704793,-0.2293834,-0.018164001,0.04287275,-0.03188492,-0.025317809,0.00035948495,-0.0004731488,0,0,0,0,0,0,0,0,0,0,0,1
228,1983,1,958.0,0.55202,98.1,97185.0,159658.0,79.8,1.6693,2120.0,0.0,-0.120560825,-0.0010188333,0.037607364,-0.0014082702,0.022814715,0.0,0.00330735,1,0,0,0,0,0,0,0,0,0,0,0
229,1983,2,976.0,0.5501,94.5,103077.0,152488.0,81.4,1.6704,2122.0,0.018614808,-0.00348417,-0.037387516,0.058859903,-0.04594812,0.01985175,0.00065877975,0.00094295153,0,1,0,0,0,0,0,0,0,0,0,0
230,1983,3,970.0,0.69539,92.5,108070.0,148668.0,81.5,1.6713,2127.0,-0.006166515,0.23437269,-0.02139119,0.047302883,-0.025370272,0.0012277284,0.00053866603,0.002353496,0,0,1,0,0,0,0,0,0,0,0,0
231,1983,4,994.0,0.82772,92.5,114402.0,149474.0,81.3,1.6713,2123.0,0.024441136,0.1742021,0.0,0.056939397,0.005406833,-0.002456966,0.0,-0.0018823534,0,0,0,1,0,0,0,0,0,0,0,0
232,1983,5,995.0,0.95848,92.4,118825.0,149469.0,82.1,1.6732,2120.0,0.0010055305,0.14667378,-0.0010816493,0.03793326,-3.3451193e-05,0.009791944,0.0011361685,-0.001414094,0,0,0,0,1,0,0,0,0,0,0,0
233,1983,6,998.0,1.1255,92.4,123962.0,152144.0,84.6,1.6733,2116.0,0.003010539,0.16063394,0.0,0.042323243,0.017738428,0.02999625,5.9773847e-05,-0.0018885747,0,0,0,0,0,1,0,0,0,0,0,0
234,1983,7,997.0,1.0868,92.1,124350.0,151981.0,83.8,1.6733,2113.0,-0.0010025064,-0.03498977,-0.0032520685,0.0031251032,-0.0010719277,-0.009501205,0.0,-0.0014187754,0,0,0,0,0,0,1,0,0,0,0,0
