,id,educ,date,state,regprc,ecoprc,inseason,hhsize,male,faminc,age,reglbs,ecolbs,numlt5,num5_17,num18_64,numgt64
291,11502,12,120197,NC,0.89,0.89,0,5,0,35,39,0.0,1.6666666,0,2,3,0
292,11507,18,112597,VT,0.89,1.09,1,2,0,25,42,0.0,3.0,0,1,1,0
293,11508,12,120297,NJ,0.89,1.29,0,2,1,55,62,0.5,0.5,0,0,2,0
294,11517,18,112997,FL,1.19,1.19,1,2,0,130,54,0.0,1.0,0,0,2,0
295,11518,16,112997,MD,1.19,1.19,1,3,1,35,30,0.0,2.0,1,0,2,0
296,11535,12,121597,CA,1.19,1.19,0,3,1,25,29,1.0,0.0,0,0,3,0
297,11541,17,113097,ND,0.59,0.59,1,1,0,35,51,0.0,3.0,0,0,1,0
298,11545,12,112597,MN,0.89,1.29,1,4,0,35,57,3.0,0.0,0,1,3,0
299,11553,13,10798,IL,1.19,1.39,0,2,1,45,58,5.0,0.0,0,0,2,0
300,11559,18,11998,AL,0.59,0.99,0,3,0,65,53,0.6666667,0.6666667,0,1,2,0
301,11560,13,121297,WI,0.89,0.89,0,8,0,35,33,1.0,1.0,1,5,2,0
302,11561,12,122797,TX,0.59,0.79,0,2,1,25,24,0.0,2.0,0,0,0,2
303,11564,12,120197,GA,0.89,0.89,0,5,1,85,39,4.0,0.0,1,2,2,0
304,11567,17,112997,MI,1.19,1.59,1,4,0,65,41,0.0,1.0,0,2,2,0
305,11572,16,112997,VA,1.19,1.39,1,6,0,65,46,0.0,1.6666666,0,3,3,0
306,11573,15,120297,VT,1.19,1.59,0,2,0,75,46,0.0,1.3333334,0,0,2,0
307,11583,16,121397,NY,0.89,0.89,0,4,1,15,33,0.0,2.0,2,0,2,0
308,11587,12,120197,PA,1.19,1.39,0,6,1,25,37,2.0,0.0,2,1,3,0
309,11592,12,10598,NJ,0.59,0.99,0,1,0,5,75,5.0,0.0,0,0,0,1
310,11594,13,10798,MD,0.89,1.09,0,3,0,85,35,1.0,0.0,1,0,2,0
311,11598,12,120597,NJ,0.89,1.29,0,5,0,15,29,5.0,0.0,1,2,2,0
312,11599,18,113097,NC,0.59,0.79,1,1,0,130,31,0.6666667,0.0,0,0,1,0
313,11600,14,121597,NY,1.19,1.19,0,2,0,25,47,0.0,0.0,0,1,1,0
314,11603,18,112997,ME,1.19,1.39,1,4,0,35,39,1.6666666,0.0,0,2,2,0
315,11604,14,112997,NH,1.19,1.19,1,7,1,35,30,0.0,4.0,0,0,7,0
316,11610,13,120297,NM,0.89,1.29,0,1,0,15,79,1.0,1.0,0,0,0,1
317,11618,16,120697,CA,0.89,1.09,0,4,0,175,43,0.0,2.0,0,0,4,0
318,11623,12,122997,CA,1.19,1.39,0,4,0,35,30,1.6666666,0.0,1,1,2,0
319,11624,12,120697,CA,1.19,1.19,0,2,0,25,28,0.0,1.3333334,0,0,2,0
320,11629,12,120297,IL,0.89,1.09,0,2,0,35,54,2.0,0.0,0,0,2,0
321,11630,13,122097,MN,1.19,1.19,0,4,0,35,37,0.0,5.0,0,2,2,0
322,11636,10,11598,TX,0.89,0.89,0,2,0,75,49,1.6666666,0.0,0,0,2,0
323,11639,12,10898,MO,1.19,1.39,0,2,0,25,38,0.0,2.0,0,1,1,0
324,11657,12,122797,MA,0.59,0.99,0,3,1,35,41,0.0,0.0,0,1,1,1
325,11658,16,122997,PA,0.59,0.79,0,9,0,35,21,0.0,3.0,2,4,3,0
326,11665,10,120797,GA,1.19,1.39,0,8,0,5,40,1.0,0.0,4,1,3,0
327,11669,13,112597,FL,0.59,0.59,1,5,0,35,30,0.5,0.5,2,1,2,0
328,11673,12,122997,NJ,0.59,0.99,0,3,0,15,54,3.0,1.0,0,1,2,0
329,11679,14,11998,VA,0.59,0.59,0,3,0,25,39,1.0,1.0,0,1,2,0
330,11705,18,122997,WA,0.89,0.89,0,5,1,65,58,0.0,0.33333334,0,0,5,0
331,11706,18,113097,CA,0.59,0.79,1,2,0,45,39,0.0,3.0,0,0,2,0
332,11708,15,11798,CA,0.59,0.79,0,1,0,35,33,1.0,0.0,0,0,1,0
333,11710,14,10598,OR,0.59,0.59,0,3,0,45,34,0.0,1.6666666,1,1,1,0
334,11712,14,120697,CA,1.19,1.19,0,4,1,45,28,2.0,0.0,2,1,1,0
335,11713,16,122997,WA,1.19,1.39,0,2,0,75,53,0.0,0.33333334,0,0,2,0
336,11721,16,10898,KY,0.59,0.59,0,4,0,25,26,0.0,3.0,2,0,2,0
337,11722,13,10798,MO,0.59,0.79,0,4,0,75,30,0.0,2.0,2,0,2,0
338,11723,18,120297,MN,1.19,1.59,0,2,0,65,46,1.0,0.0,0,0,2,0
339,11725,15,123097,MN,0.59,0.59,0,2,0,45,42,0.0,1.3333334,0,1,1,0
340,11737,20,11498,LA,0.89,1.29,0,1,0,5,80,3.3333333,0.0,0,0,0,1
341,11746,14,122997,MD,0.89,1.29,0,2,0,45,24,0.0,1.0,0,0,2,0
342,11747,17,123097,IN,0.59,0.59,0,6,0,75,35,0.0,2.0,2,2,2,0
343,11750,18,11598,VA,0.89,1.09,0,3,0,95,47,0.0,5.0,0,1,2,0
344,11753,12,120297,FL,1.19,1.59,0,1,0,25,78,0.0,3.0,0,0,0,1
345,11757,18,120697,MA,1.19,1.19,0,1,0,75,53,2.0,0.0,0,0,1,0
346,11759,8,122997,CT,0.89,1.09,0,1,0,5,79,0.6666667,0.0,0,0,0,1
347,11765,12,12898,MI,0.59,0.79,0,3,1,85,37,0.0,4.0,1,0,2,0
348,11771,13,10598,FL,0.59,0.99,0,2,0,25,23,0.6666667,0.0,0,0,2,0
349,11778,12,120297,OH,1.19,1.39,0,2,0,25,68,0.0,2.0,0,0,0,2
350,11781,12,10498,VA,0.59,0.79,0,2,0,25,52,1.6666666,0.0,0,0,2,0
351,11786,17,123197,VA,0.59,0.79,0,3,0,35,26,0.0,5.0,1,0,2,0
352,11810,15,10498,OK,0.89,1.09,0,2,1,25,66,3.0,0.0,0,0,1,1
353,11812,13,11498,AR,0.89,1.29,0,2,0,5,28,1.0,1.0,0,0,2,0
354,11814,13,10898,OK,0.89,1.09,0,1,0,15,70,0.0,0.0,0,0,0,1
355,11821,12,122997,TN,0.89,1.29,0,3,0,55,42,2.0,0.0,0,0,3,0
356,11828,18,11898,TX,0.59,0.59,0,2,0,55,48,0.0,2.0,0,1,1,0
357,11830,18,10398,IL,1.19,1.19,0,3,1,15,22,1.3333334,1.3333334,0,0,3,0
358,11839,11,20498,VA,0.59,0.99,0,3,0,25,63,3.0,0.0,0,0,3,0
359,11840,14,123197,ME,0.59,0.79,0,5,1,45,44,0.0,21.0,0,3,2,0
360,11844,12,123197,IN,0.59,0.99,0,3,1,45,47,3.0,0.0,0,1,2,0
361,11845,16,10498,NH,0.59,0.99,0,2,0,55,41,3.0,0.0,0,0,2,0
362,11851,14,122997,MD,0.89,1.09,0,3,1,35,23,2.3333333,0.0,0,0,3,0
363,11854,13,12198,FL,1.19,1.39,0,4,0,55,56,0.0,3.0,0,0,4,0
364,11868,12,10898,NC,0.59,0.59,0,2,0,75,43,0.0,0.6666667,0,0,2,0
365,11869,13,122997,SD,0.89,0.89,0,2,1,35,72,0.0,5.0,0,0,0,2
366,11874,16,10398,ID,1.19,1.59,0,2,0,25,75,5.0,0.0,0,0,1,1
367,11879,13,10798,CA,0.89,0.89,0,1,0,35,49,0.0,1.0,0,0,1,0
368,11880,17,11998,CA,0.89,0.89,0,2,1,105,51,0.0,2.0,0,1,1,0
369,11884,13,11798,CA,0.59,0.99,0,3,0,45,64,2.0,0.0,0,0,2,1
370,11893,12,122997,TX,0.89,1.29,0,5,0,25,21,2.0,0.0,2,1,2,0
371,11895,12,123197,TX,0.59,0.79,0,5,0,45,40,0.0,3.0,0,1,4,0
372,11897,14,12398,MN,0.59,0.59,0,3,0,25,35,0.0,3.0,0,2,1,0
373,11898,12,11498,AR,0.89,1.09,0,3,0,45,57,2.0,0.0,0,1,2,0
374,11900,12,10598,AL,1.19,1.39,0,1,0,25,70,2.0,0.0,0,0,0,1
375,11901,17,10398,AL,0.59,0.99,0,4,0,25,43,0.0,0.5,0,2,2,0
376,11908,16,20298,MO,0.59,0.99,0,1,0,35,30,2.0,0.0,0,0,1,0
377,11917,13,10498,VA,1.19,1.59,0,4,1,105,30,0.0,2.0,1,1,2,0
378,11931,18,122997,NC,0.89,0.89,0,1,1,55,35,0.0,1.0,0,0,1,0
379,11934,18,122997,MI,0.89,1.29,0,2,0,55,36,0.0,5.0,0,0,2,0
380,11941,18,10898,MI,1.19,1.19,0,1,0,25,28,0.33333334,0.33333334,0,0,1,0
381,11949,13,122997,OH,0.89,1.09,0,5,0,35,42,0.0,1.6666666,0,1,4,0
382,11954,17,123197,WY,0.59,0.79,0,1,0,25,67,0.0,2.0,0,0,0,1
383,11966,17,10398,WA,1.19,1.19,0,1,1,25,43,0.0,1.0,0,0,1,0
384,11973,16,10398,CA,1.19,1.59,0,1,0,45,63,1.5,1.5,0,0,1,0
385,11986,16,12298,IA,0.59,0.99,0,1,0,35,32,1.0,0.0,0,0,1,0
386,11992,13,123197,IL,1.19,1.59,0,5,1,45,22,0.0,3.0,0,2,3,0
387,11994,14,123097,KS,0.89,0.89,0,1,0,15,88,0.0,3.0,0,0,0,1
388,11998,16,10398,WI,1.19,1.59,0,2,0,25,52,0.0,0.0,0,0,2,0
389,12003,13,10398,VT,0.89,0.89,0,2,0,35,74,0.0,10.5,0,0,0,2
390,12004,13,11898,VT,1.19,1.19,0,2,1,45,47,0.0,1.0,0,0,2,0
391,12022,16,10498,WV,1.19,1.59,0,2,0,35,23,0.0,5.0,0,0,2,0
392,12023,12,10798,OH,0.89,1.29,0,2,0,45,58,0.0,0.6666667,0,0,1,1
393,12025,12,123097,NJ,0.89,0.89,0,4,0,45,49,3.0,0.0,2,0,2,0
394,12032,14,123197,NY,0.59,0.59,0,6,0,15,39,0.0,2.0,0,3,3,0
395,12033,13,10398,SC,0.59,0.59,0,4,0,15,46,2.0,2.0,0,2,2,0
396,12035,13,10598,NY,1.19,1.19,0,5,0,45,53,0.0,1.0,0,0,5,0
397,12036,18,123197,CT,0.59,0.99,0,2,0,35,78,1.0,1.0,0,0,0,2
398,12038,13,11598,MD,0.89,0.89,0,2,1,55,25,1.0,1.0,0,0,2,0
399,12050,13,10898,CA,0.89,0.89,0,4,0,65,37,0.0,3.0,1,1,2,0
400,12056,13,123197,OR,0.59,0.59,0,7,0,25,22,0.0,1.0,0,0,7,0
401,12067,16,10398,MN,1.19,1.39,0,1,1,65,40,0.6666667,0.6666667,0,0,1,0
402,12078,16,11698,MO,0.89,1.29,0,3,0,95,27,1.0,1.0,1,0,2,0
403,12080,12,123097,TX,0.89,0.89,0,5,0,35,31,0.0,1.3333334,1,2,2,0
404,12086,18,123197,VA,0.59,0.59,0,2,0,35,59,0.0,2.0,0,0,2,0
405,12088,12,123197,IN,0.59,0.59,0,5,0,65,42,0.0,0.0,1,0,4,0
406,12096,16,11898,MA,0.59,0.59,0,2,0,25,41,0.0,3.0,0,1,1,0
407,12100,12,123197,NY,0.59,0.59,0,1,1,85,79,0.0,1.0,0,0,0,1
408,12101,15,12398,NY,1.19,1.39,0,2,0,45,27,1.3333334,0.0,0,0,2,0
409,12108,12,10498,PA,1.19,1.19,0,2,0,15,68,3.0,0.0,0,0,0,2
410,12109,18,12798,OH,0.59,0.79,0,1,1,15,34,2.0,0.0,0,0,1,0
411,12110,16,10398,GA,1.19,1.59,0,2,1,45,48,1.0,0.0,0,0,1,1
412,12114,17,10398,NY,0.59,0.99,0,2,1,175,58,0.0,5.0,0,0,2,0
413,12120,11,123197,GA,0.59,0.99,0,5,1,55,19,0.0,2.0,0,1,3,1
414,12138,15,123197,CA,0.59,0.79,0,2,0,75,24,3.3333333,0.0,0,0,2,0
415,12142,12,123097,TN,0.89,0.89,0,2,0,35,67,2.0,0.0,0,0,0,2
416,12144,13,10498,IL,0.59,0.99,0,2,0,75,51,2.0,0.0,0,0,2,0
417,12146,14,10398,TX,1.19,1.39,0,2,1,35,28,2.0,0.0,0,0,2,0
418,12149,11,10598,KY,0.89,1.29,0,5,0,25,51,5.0,0.0,0,3,2,0
419,12157,12,10398,AR,1.19,1.59,0,2,0,35,64,0.0,0.0,0,0,2,0
420,12158,15,123197,WI,0.59,0.79,0,5,1,85,37,1.0,0.0,2,1,2,0
421,12161,13,10398,MN,0.59,0.59,0,2,0,35,48,0.5,0.5,0,0,2,0
422,12166,16,10398,OH,1.19,1.59,0,4,0,25,77,4.0,4.0,0,3,0,1
423,12171,13,10798,MD,1.19,1.19,0,2,1,95,36,1.0,1.0,0,0,2,0
424,12179,16,11398,FL,1.19,1.19,0,4,0,130,43,1.3333334,0.0,0,1,3,0
425,12185,13,10398,NY,1.19,1.19,0,2,0,25,74,8.0,8.0,0,0,0,2
426,12193,17,123197,MA,1.19,1.19,0,1,0,250,70,0.0,1.6666666,0,0,0,1
427,12198,16,123097,NY,0.89,1.09,0,2,0,65,25,1.3333334,2.3333333,0,0,2,0
428,12207,13,10398,UT,0.59,0.79,0,2,1,25,72,2.0,0.0,0,0,0,2
429,12228,18,123197,KY,0.89,1.09,0,4,0,65,44,2.6666667,0.0,1,1,2,0
430,12234,18,10898,TX,0.59,0.99,0,1,0,25,35,0.0,0.0,0,0,1,0
431,12242,12,10798,AR,0.89,0.89,0,2,0,55,63,0.0,4.0,0,0,2,0
432,12244,20,123197,MS,0.59,0.59,0,3,0,45,60,0.0,5.0,0,0,3,0
433,12245,16,10498,MN,1.19,1.39,0,2,0,45,42,0.0,4.0,0,0,2,0
434,12254,13,10498,OH,1.19,1.19,0,4,0,25,29,0.0,10.5,1,1,2,0
435,12265,16,11998,NY,0.59,0.59,0,4,0,95,45,2.6666667,0.0,1,2,1,0
436,12281,18,11498,NC,0.89,1.29,0,4,0,250,38,0.0,1.6666666,1,1,2,0
437,12284,13,11598,TN,0.59,0.99,0,3,0,45,26,0.0,1.0,1,0,2,0
438,12286,14,10398,NC,0.59,0.59,0,4,0,55,42,0.0,5.0,0,2,2,0
439,12294,13,10898,UT,0.89,1.09,0,8,0,35,34,0.0,2.0,2,4,2,0
440,12312,15,20198,TX,0.89,0.89,0,3,0,35,50,0.0,2.0,0,1,2,0
441,12314,15,12698,TX,0.89,0.89,0,1,0,35,23,1.0,0.6666667,0,0,1,0
442,12321,16,12398,MO,0.89,1.29,0,3,0,35,27,3.3333333,0.0,0,1,2,0
443,12322,16,11098,WI,0.89,1.29,0,4,0,65,35,2.0,0.0,1,1,2,0
444,12325,12,123197,TX,1.19,1.19,0,6,0,25,33,0.0,1.3333334,0,4,2,0
445,12327,12,10898,IL,0.89,1.09,0,3,0,65,50,0.0,2.0,0,0,3,0
446,12331,15,123197,IA,1.19,1.59,0,1,1,15,44,0.0,1.0,0,0,1,0
447,12335,12,10898,NH,0.89,1.09,0,5,0,75,40,0.0,3.0,1,1,2,1
448,12348,13,10898,MI,0.89,1.29,0,3,0,25,44,2.5,2.5,0,2,1,0
449,12349,12,10398,MA,1.19,1.39,0,3,0,75,47,1.0,0.0,0,1,2,0
450,12350,16,10598,SC,1.19,1.39,0,2,0,45,37,0.0,3.0,0,1,1,0
451,12354,13,11598,OH,0.89,0.89,0,2,0,25,42,0.0,2.0,0,0,2,0
452,12355,16,10998,FL,0.59,0.79,0,1,1,45,52,5.0,5.0,0,0,1,0
453,12360,12,11998,MI,1.19,1.39,0,1,0,15,77,0.0,3.0,0,0,0,1
454,12369,14,10998,FL,1.19,1.39,0,1,0,35,66,2.0,0.0,0,0,0,1
455,12370,16,10998,MD,0.59,0.99,0,4,0,65,31,0.0,1.3333334,1,1,2,0
456,12373,14,11298,GA,0.59,0.59,0,3,0,35,34,1.5,0.0,0,1,2,0
457,12377,13,12898,PA,0.59,0.59,0,2,0,55,25,1.6666666,0.0,0,0,2,0
458,12380,16,11098,CO,1.19,1.59,0,2,1,250,33,0.0,2.0,0,0,2,0
459,12383,12,11098,AZ,0.59,0.59,0,4,0,45,36,0.0,2.0,0,2,2,0
460,12388,14,11498,CA,0.89,1.09,0,2,1,35,58,1.0,0.0,0,0,2,0
461,12389,14,10898,CA,0.89,1.29,0,3,1,75,22,0.0,2.0,0,0,3,0
462,12390,14,11598,CA,1.19,1.19,0,1,0,35,72,0.0,0.0,0,0,0,1
463,12397,18,20198,CA,0.89,0.89,0,3,0,65,46,0.0,2.0,0,1,2,0
464,12398,17,11798,TX,0.59,0.59,0,4,0,25,28,6.0,0.0,0,2,2,0
465,12400,8,10998,IL,0.59,0.99,0,1,0,15,69,0.0,0.0,0,0,0,1
466,12407,13,11098,AL,0.89,0.89,0,3,0,35,49,1.0,1.0,0,1,2,0
467,12410,12,20198,MO,0.89,0.89,0,4,0,25,32,1.6666666,1.6666666,0,2,2,0
468,12411,16,20398,IL,1.19,1.19,0,2,0,55,25,0.0,42.0,0,0,2,0
469,12416,16,12298,TX,0.89,1.29,0,3,0,75,51,1.6666666,0.0,0,0,3,0
470,12431,13,11398,PA,1.19,1.59,0,4,0,35,20,1.6666666,0.0,2,0,2,0
471,12435,12,10998,FL,1.19,1.59,0,2,0,25,61,2.0,0.0,0,0,2,0
472,12457,18,20298,KY,0.59,0.79,0,3,0,85,29,0.6666667,0.6666667,1,0,2,0
473,12464,14,10898,IN,0.89,1.29,0,1,1,75,48,0.0,1.3333334,0,0,1,0
474,12467,12,20998,CO,0.89,0.89,0,3,1,25,43,3.0,0.0,0,1,2,0
475,12468,18,12498,AZ,1.19,1.19,0,2,1,25,28,0.0,1.0,0,0,2,0
476,12487,14,11498,CA,1.19,1.19,0,2,1,25,57,2.3333333,0.0,0,0,2,0
477,12495,13,11498,IL,0.59,0.99,0,3,1,25,21,1.0,0.0,0,0,3,0
478,12502,12,11298,WI,1.19,1.39,0,1,0,15,75,0.0,3.0,0,0,0,1
479,12516,12,11398,VA,1.19,1.19,0,3,0,15,63,0.0,0.0,0,0,2,1
480,12520,12,11098,MA,1.19,1.59,0,1,1,75,35,1.6666666,0.0,0,0,1,0
481,12532,13,10998,RI,0.59,0.79,0,5,0,25,35,2.0,0.0,1,2,2,0
482,12533,15,12798,NJ,0.59,0.59,0,3,0,55,58,0.0,3.0,0,0,3,0
483,12543,11,11498,PA,1.19,1.19,0,2,0,15,51,0.0,1.0,0,0,2,0
484,12547,18,11698,PA,1.19,1.39,0,6,0,65,46,0.0,1.6666666,0,3,3,0
485,12551,18,10898,NY,0.89,1.29,0,2,0,65,32,1.3333334,0.0,0,0,2,0
486,12552,12,11998,PA,0.59,0.99,0,3,0,75,35,0.0,2.0,0,1,2,0
487,12554,18,11498,UT,0.59,0.59,0,2,1,25,25,0.0,1.3333334,0,0,2,0
488,12556,14,11398,AZ,0.59,0.99,0,4,0,65,36,0.0,1.0,0,2,2,0
489,12560,12,11898,CA,1.19,1.59,0,2,0,55,52,0.0,0.33333334,0,0,2,0
490,12565,14,11298,OR,0.59,0.79,0,1,1,25,19,2.0,0.0,0,0,1,0
491,12569,16,11198,CA,0.59,0.79,0,2,0,45,49,0.0,2.0,0,0,2,0
492,12582,12,11498,IA,0.59,0.79,0,3,1,55,49,3.0,0.0,0,0,3,0
493,12592,20,11498,LA,0.89,0.89,0,7,1,105,31,0.0,7.0,4,1,2,0
494,12599,12,11198,MA,0.89,1.29,0,5,0,35,25,0.0,0.33333334,2,1,2,0
495,12604,16,11798,OH,0.89,1.29,0,2,0,65,55,1.3333334,0.6666667,0,0,2,0
496,12606,12,11398,NJ,0.59,0.99,0,5,0,65,52,2.0,0.0,0,0,5,0
497,12612,12,11098,NC,0.89,1.29,0,4,0,5,30,0.0,2.0,0,3,1,0
498,12617,12,12798,VA,0.59,0.99,0,1,1,25,64,2.6666667,0.0,0,0,1,0
499,12628,14,11398,MD,1.19,1.39,0,1,0,55,35,0.0,10.5,0,0,1,0
500,12629,13,11298,PA,0.59,0.59,0,2,0,15,39,4.0,0.0,0,0,2,0
501,12630,12,11198,NY,1.19,1.39,0,7,0,65,44,2.0,1.0,0,4,3,0
502,12631,13,11798,IN,0.59,0.99,0,2,0,35,45,0.0,0.5,0,0,2,0
503,12640,12,11798,UT,0.59,0.79,0,4,0,45,54,0.0,2.0,0,1,3,0
504,12647,18,11198,CA,0.59,0.59,0,2,1,85,43,0.6666667,0.6666667,0,0,2,0
505,12648,16,11598,CA,0.89,1.09,0,4,0,55,44,10.5,0.0,0,2,2,0
506,12649,13,10998,WA,1.19,1.59,0,1,0,85,49,0.0,0.0,0,0,1,0
507,12650,16,11898,WA,0.89,0.89,0,1,0,35,59,0.0,1.3333334,0,0,1,0
508,12659,17,11198,IL,0.59,0.79,0,2,1,75,32,5.0,0.0,0,0,2,0
509,12662,12,10998,MO,1.19,1.59,0,7,0,35,30,0.0,1.0,0,6,1,0
510,12663,12,20498,IL,0.89,1.29,0,8,0,65,67,2.0,0.0,2,4,1,1
511,12665,14,11398,AL,0.89,0.89,0,3,1,45,48,1.6666666,1.6666666,0,1,2,0
512,12667,13,12198,MO,0.59,0.59,0,1,1,85,19,2.0,0.0,0,0,1,0
513,12670,12,11798,IA,1.19,1.39,0,2,0,45,45,2.0,0.0,0,0,2,0
514,12674,16,12898,WI,1.19,1.59,0,2,0,75,62,2.0,0.0,0,0,2,0
515,12675,11,20698,LA,0.89,1.29,0,3,0,25,29,0.0,0.0,1,0,2,0
516,12693,16,11398,SC,1.19,1.19,0,4,0,65,42,0.0,3.0,0,2,2,0
517,12702,18,20198,NY,1.19,1.59,0,4,0,175,65,0.0,1.5,1,0,1,2
518,12704,12,11298,NC,0.59,0.59,0,3,1,55,40,5.0,5.0,0,1,2,0
519,12707,12,20998,OH,0.59,0.79,0,3,0,15,43,3.0,1.0,0,0,3,0
520,12713,16,11398,MI,1.19,1.19,0,6,0,55,29,0.0,3.0,1,2,3,0
521,12715,16,11098,PA,1.19,1.19,0,2,0,65,53,0.0,0.0,0,0,2,0
522,12719,15,10998,FL,0.89,0.89,0,4,1,15,36,2.0,2.0,1,1,2,0
523,12727,13,10998,UT,0.89,0.89,0,4,0,35,22,1.6666666,1.6666666,2,0,2,0
524,12732,13,11798,CA,0.89,1.29,0,3,0,95,49,1.0,0.0,0,0,2,1
525,12735,16,11898,CA,0.59,0.59,0,2,1,35,25,0.0,2.0,0,0,2,0
526,12736,18,11398,CA,0.89,1.29,0,2,0,35,28,0.0,1.0,0,0,2,0
527,12755,12,11398,WI,0.89,1.09,0,2,1,15,63,2.0,1.0,0,0,1,1
528,12761,18,11198,MO,1.19,1.19,0,2,0,95,51,1.0,1.0,0,0,2,0
529,12770,12,11698,NY,0.89,1.29,0,5,0,95,38,2.0,0.0,0,3,2,0
530,12771,12,11098,IN,1.19,1.19,0,3,1,65,50,0.0,5.0,0,1,2,0
531,12779,12,11598,WV,1.19,1.59,0,3,0,15,33,3.0,0.0,0,1,2,0
532,12781,14,10998,NJ,0.89,0.89,0,2,1,15,81,0.0,3.0,0,0,0,2
533,12791,15,11798,VA,0.59,0.79,0,5,0,45,30,1.0,0.0,2,1,2,0
534,12794,16,11398,VA,0.59,0.99,0,2,0,35,66,1.6666666,1.0,0,0,0,2
535,12800,12,11598,MD,0.59,0.99,0,1,0,65,71,2.0,0.0,0,0,0,1
536,12810,16,11098,CO,0.59,0.79,0,2,0,65,38,3.3333333,0.0,0,0,2,0
537,12813,14,12698,AZ,0.89,1.29,0,3,0,15,37,1.6666666,0.0,1,1,1,0
538,12820,17,20698,CA,1.19,1.19,0,5,0,130,45,1.3333334,1.3333334,0,3,2,0
539,12821,12,11098,WA,0.59,0.99,0,2,1,35,30,4.0,0.0,0,0,2,0
540,12828,13,12198,NE,0.89,1.29,0,6,0,45,37,0.0,0.5,1,3,2,0
541,12834,14,12298,TX,0.59,0.99,0,2,1,55,41,0.6666667,0.0,0,0,2,0
542,12843,12,21098,MO,0.59,0.99,0,4,0,35,49,0.0,0.0,1,0,3,0
543,12854,16,11998,OH,0.59,0.99,0,2,0,55,42,0.0,2.0,0,0,2,0
544,12857,16,20398,MI,0.59,0.99,0,2,0,35,22,0.0,3.0,0,0,2,0
545,12858,16,11598,OH,0.59,0.79,0,1,0,25,28,0.6666667,0.6666667,0,0,1,0
546,12862,16,11098,NC,0.89,1.29,0,4,0,65,36,1.6666666,1.0,2,0,2,0
547,12865,16,11098,IN,0.89,1.09,0,2,1,55,28,0.0,1.3333334,0,0,2,0
548,12869,18,20398,MD,0.59,0.99,0,8,0,85,49,3.0,0.0,0,0,5,3
549,12876,14,11698,SC,1.19,1.59,0,3,0,35,45,4.0,0.0,0,1,2,0
550,12882,12,20998,NJ,0.59,0.79,0,3,0,15,29,0.0,3.0,0,1,2,0
551,12897,13,20898,AZ,0.59,0.99,0,1,0,35,76,1.0,0.0,0,0,0,1
552,12905,16,20998,CA,0.89,1.09,0,4,1,130,37,2.0,1.0,0,3,1,0
553,12908,13,11298,CA,1.19,1.59,0,4,0,25,45,0.0,0.0,0,1,3,0
554,12912,14,10998,OR,1.19,1.19,0,1,0,15,77,0.0,2.0,0,0,0,1
555,12916,12,20498,IL,0.59,0.79,0,5,0,65,52,0.0,2.6666667,0,1,4,0
556,12919,16,11098,MN,1.19,1.59,0,1,1,45,50,2.0,0.0,0,0,1,0
557,12922,10,20698,TX,0.59,0.79,0,1,0,15,77,4.0,0.0,0,0,0,1
558,12924,16,11198,MO,1.19,1.39,0,3,0,130,71,0.0,1.3333334,0,0,1,2
559,12931,16,11098,TX,1.19,1.39,0,3,0,45,46,0.0,3.0,0,2,1,0
560,12936,14,20998,IA,0.89,1.09,0,2,0,65,57,0.6666667,1.0,0,0,2,0
561,12942,12,21198,MI,0.89,0.89,0,2,0,25,76,0.0,3.0,0,0,0,2
562,12947,18,20298,NJ,1.19,1.39,0,1,0,75,77,10.0,0.0,0,0,0,1
563,12950,16,20498,MI,1.19,1.59,0,2,0,85,50,4.0,0.0,0,0,2,0
564,12951,18,20998,TN,0.89,0.89,0,4,0,95,38,0.0,1.6666666,1,1,2,0
565,12952,12,20498,NY,0.89,1.29,0,5,0,15,25,0.0,1.0,2,1,2,0
566,12954,16,20998,MD,0.89,1.09,0,2,0,15,49,3.0,0.0,0,0,2,0
567,12970,12,20298,VA,1.19,1.59,0,4,1,15,34,3.0,0.0,1,1,2,0
568,12995,13,20998,WA,0.89,1.29,0,1,1,55,25,1.3333334,0.0,0,0,1,0
569,13010,12,20698,IL,0.59,0.99,0,4,0,35,45,0.0,4.0,0,1,3,0
570,13012,13,20298,IA,1.19,1.19,0,5,0,55,40,0.0,1.0,1,2,2,0
571,13027,13,12998,TN,0.59,0.59,0,3,0,45,43,0.0,2.0,0,0,3,0
572,13042,12,12998,NY,0.59,0.99,0,1,0,35,78,4.0,4.0,0,0,0,1
573,13045,16,20998,NY,0.59,0.79,0,2,1,15,72,3.0,0.0,0,0,0,2
574,13051,16,20298,FL,1.19,1.19,0,4,0,105,34,0.0,4.0,0,2,2,0
575,13052,16,20398,NJ,0.89,0.89,0,2,0,105,33,0.0,2.0,0,0,2,0
576,13075,17,12998,CA,0.59,0.59,0,2,1,75,64,0.0,2.0,0,0,2,0
577,13078,17,12698,CA,0.89,1.09,0,2,0,45,69,2.0,0.0,0,0,0,2
578,13091,16,20698,AL,0.89,0.89,0,3,0,95,23,0.0,5.0,0,0,3,0
579,13104,16,21098,IL,0.59,0.79,0,4,0,65,40,3.3333333,0.0,0,1,3,0
580,13106,13,20298,TX,1.19,1.19,0,2,0,45,39,0.0,2.0,0,0,2,0
581,13110,12,20998,TX,0.59,0.59,0,3,0,45,30,0.0,2.0,1,0,2,0
582,13119,14,20498,GA,1.19,1.19,0,2,0,95,51,0.0,3.3333333,0,0,2,0
