,state,year,govelec,black,metro,unem,criv,crip,lcriv,lcrip,gcriv,gcrip,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,y93,ag0_14,ag15_17,ag18_24,ag25_34,incpc,polpc,gincpc,gpolpc,cag0_14,cag15_17,cag18_24,cag25_34,cunem,cblack,cmetro,pris,lpris,gpris,final1,final2
154,12,80,0,0.018,0.79,0.04792,2.9937823,71.804146,1.0965376,4.273942,0.07346034,0.07218218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23419689,0.051813472,0.14715026,0.18652849,10809.411,260.10364,0.12548181,-0.08474108,0.00019899369,-0.0017017412,-0.0029022025,0.0049964907,-0.013829999,0.07999992,-0.002900009,56.55824,4.0352707,0.08122468,0,0
155,12,81,0,0.0187,0.78650004,0.05317,2.4785275,63.022495,0.90766466,4.1434917,-0.18887293,-0.13045025,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23210634,0.049079757,0.14212678,0.19120654,11495.646,265.2352,0.061551243,0.019536817,-0.0020905496,-0.002733717,-0.00502347,0.0046780584,0.005250001,0.07000005,-0.0034999847,64.663216,4.1691923,0.13392162,0,0
156,12,82,1,0.0194,0.78300005,0.06742,2.557344,63.285713,0.9389692,4.14766,0.03130454,0.0041680336,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2303823,0.046277665,0.13682093,0.19215292,12004.814,264.48694,0.043339375,-0.0028251074,-0.0017240525,-0.0028020907,-0.0053058625,0.0009463692,0.014249997,0.07000005,-0.0034999847,77.40286,4.349024,0.1798315,0,0
157,12,83,0,0.0201,0.77949995,0.0635,2.5459032,56.123394,0.9344855,4.0275526,-0.0044837,-0.120107174,0,0,1,0,0,0,0,0,0,0,0,0,0,0.23000988,0.044422507,0.13228036,0.19249754,12948.294,267.6209,0.075656265,0.011779599,-0.00037240982,-0.0018551588,-0.0045405673,0.00034461974,-0.0039199926,0.06999993,-0.003500061,90.84507,4.5091558,0.16013193,0,0
158,12,84,0,0.0208,0.77599996,0.05708,2.3433852,53.086575,0.85159653,3.971924,-0.08288896,-0.055628538,0,0,0,1,0,0,0,0,0,0,0,0,0,0.229572,0.043774318,0.12743191,0.192607,13588.555,266.3424,0.048263833,-0.0047887405,-0.0004378891,-0.0006481886,-0.004848452,0.00010946274,-0.006420002,0.06999993,-0.0034999847,105.13327,4.6552286,0.14607286,0,0
159,12,85,0,0.0215,0.7725,0.05625,2.2240384,50.48173,0.79932463,3.9216115,-0.052271903,-0.05031252,0,0,0,0,1,0,0,0,0,0,0,0,0,0.22788462,0.04423077,0.12211538,0.19134615,14336.781,268.26923,0.05360048,0.007208325,-0.0016873741,0.00045645237,-0.0053165243,-0.0012608528,-0.00083000184,0.07000017,-0.0034999847,129.37744,4.862734,0.20750523,0,0
160,12,86,1,0.0222,0.769,0.04883,2.475285,54.777565,0.90635556,4.0032806,0.10703093,0.08166909,0,0,0,0,0,1,0,0,0,0,0,0,0,0.22338404,0.044676803,0.11977186,0.19011407,15261.18,265.019,0.062483978,-0.012189482,-0.00450058,0.0004460335,-0.0023435212,-0.0012320899,-0.007420001,0.06999993,-0.0034999847,137.3077,4.9222245,0.05949068,0,0
161,12,87,0,0.0229,0.7655,0.03883,2.6694756,56.32678,0.98188204,4.03117,0.075526476,0.027889252,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22003746,0.043071162,0.11797752,0.18726592,16088.249,276.6854,0.052776802,0.043079533,-0.0033465766,-0.0016056442,-0.0017943382,-0.0028481483,-0.009999998,0.06999993,-0.0034999847,144.58174,4.973845,0.051620483,0,0
162,12,88,0,0.023599999,0.76199996,0.03083,2.601852,58.00926,0.9562235,4.0606027,-0.025658548,0.029432774,0,0,0,0,0,0,0,1,0,0,0,0,0,0.21851853,0.041666664,0.11481482,0.18518518,17521.795,289.07407,0.0853564,0.04380184,-0.0015189361,-0.0014044952,-0.0031627084,-0.0020807267,-0.008000002,0.06999993,-0.003500061,143.4457,4.9659567,-0.007888317,0,0
163,12,89,0,0.024300002,0.7585,0.02475,2.7433789,60.934246,1.0091903,4.1097956,0.052966833,0.049192905,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21735159,0.039269406,0.11232877,0.18356165,19138.66,290.68494,0.08826485,0.0055570486,-0.001166935,-0.0023972583,-0.0024860478,-0.0016235352,-0.00608,0.07000017,-0.0034999847,139.81482,4.940319,-0.025637627,0,0
164,12,90,1,0.025,0.755,0.02783,2.7944345,57.956013,1.0276297,4.0596843,0.018439412,-0.050111294,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21633753,0.037701976,0.10951526,0.18043089,20885.387,291.20288,0.087339334,0.001780221,-0.0010140609,-0.0015674329,-0.0028135108,-0.0031307603,0.0030800009,0.06999993,-0.0034999847,160.0,5.075174,0.1348548,0,0
165,12,91,0,0.0257,0.7515,0.027999999,2.4176211,57.286343,0.88278407,4.0480623,-0.14484566,-0.011621952,0,0,0,0,0,0,0,0,0,0,1,0,0,0.21674009,0.037004407,0.10572687,0.17797357,21620.053,289.0749,0.034571536,-0.0073344195,0.000402565,-0.0006975675,-0.0037883853,-0.0024573135,0.0001699996,0.06999993,-0.0034999847,153.32137,5.032536,-0.042637825,0,0
166,12,92,0,0.026400002,0.748,0.045,2.5934255,58.73789,0.95297956,4.073085,0.070195496,0.025022507,0,0,0,0,0,0,0,0,0,0,0,1,0,0.21626297,0.037197232,0.10294118,0.1730104,22414.87,293.2526,0.03610329,0.014348543,-0.00047712325,0.0001928258,-0.0027856922,-0.004963188,0.017,0.07000017,-0.0034999847,155.59471,5.0472546,0.014718533,0,0
167,12,93,0,0.0271,0.7445,0.042,2.6117747,60.15785,0.96002996,4.096972,0.007050395,0.023887157,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21757679,0.037542664,0.100682594,0.16808873,23369.504,288.7372,0.04170738,-0.015517356,0.0013138199,0.00034543037,-0.002258587,-0.0049216463,-0.003000002,0.06999993,-0.003500061,192.21454,5.258612,0.2113576,0,0
168,13,80,0,0.003,0.183,0.07925,3.1324153,44.67055,1.1418043,3.7993145,0.111955285,0.15296674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27118644,0.054025427,0.13029662,0.16419491,8474.252,240.4661,0.10078031,0.011903924,0.0010899925,-0.0027805758,0.0006074333,0.0023513986,0.02342,0.0,0.0025999832,88.96034,4.4881907,0.010454655,0,0
169,13,81,0,0.003,0.1851,0.07492,2.8243244,42.341995,1.0382692,3.7457793,-0.103535175,-0.053535223,1,0,0,0,0,0,0,0,0,0,0,0,0,0.27234927,0.05093555,0.12681912,0.16735968,9103.046,239.3971,0.071576685,-0.004455445,0.0011628341,-0.0030898761,-0.0034774875,0.0031647682,-0.0043300055,0.0,0.00210001,86.546616,4.4606833,-0.027507305,0,0
170,13,82,1,0.003,0.1872,0.09942,2.567762,37.887062,0.94303465,3.6346097,-0.09523451,-0.11116958,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2731006,0.049281314,0.123203285,0.16529773,9288.253,241.37578,0.020141404,0.008231307,0.0007513428,-0.0016542339,-0.003615837,-0.0020619393,0.024500007,0.0,0.0020999908,99.48025,4.599959,0.13927555,0,0
171,13,83,0,0.003,0.1893,0.09842,2.404277,36.529533,0.87724924,3.5981212,-0.06578541,-0.036488533,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2718941,0.04786151,0.1191446,0.16496944,10070.965,226.68025,0.08090604,-0.06281452,-0.0012065315,-0.0014198065,-0.004058685,-0.00032829284,-0.0010000038,0.0,0.00210001,107.18685,4.6745734,0.074614525,0,0
172,13,84,0,0.003,0.19139999,0.0715,2.3763876,34.710392,0.8655815,3.547039,-0.011667728,-0.051082134,0,0,0,1,0,0,0,0,0,0,0,0,0,0.27144298,0.047426842,0.11503532,0.16347124,10640.81,232.99696,0.055040054,0.027484978,-0.00045110701,-0.00043466568,-0.004109287,-0.0014982033,-0.026919995,0.0,0.0020999908,120.87576,4.794763,0.12018967,0,0
173,13,85,0,0.003,0.1935,0.07958,2.3742454,37.138832,0.86467963,3.6146631,-0.0009018779,0.06762409,0,0,0,0,1,0,0,0,0,0,0,0,0,0.26861167,0.04828974,0.11167002,0.16297787,11107.585,234.00403,0.042931635,0.0043129087,-0.0028313065,0.00086289406,-0.0033652973,-0.0004933739,0.008079996,0.0,0.00210001,126.437935,4.8397517,0.044988632,0,0
174,13,86,1,0.003,0.19559999,0.08683,2.2545455,40.367676,0.8129484,3.6980293,-0.05173123,0.083366156,0,0,0,0,0,1,0,0,0,0,0,0,0,0.26565656,0.04949495,0.10606061,0.16262627,11553.658,229.19193,0.03937391,-0.020778578,-0.0029551124,0.0012052107,-0.0056094076,-0.00035160064,0.007249994,0.0,0.0020999908,136.1167,4.9135127,0.07376099,0,0
175,13,87,0,0.003,0.19770001,0.080419995,2.1705585,39.941116,0.7749845,3.6874063,-0.037963927,-0.010622978,0,0,0,0,0,0,1,0,0,0,0,0,0,0.26294416,0.049746193,0.10253807,0.16142131,12029.434,232.18274,0.04035433,0.012964978,-0.0027124023,0.0002512455,-0.003522539,-0.0012049484,-0.006409998,0.0,0.00210001,146.26262,4.9854035,0.07189083,0,0
176,13,88,0,0.003,0.1998,0.05875,2.3782961,37.87525,0.8663843,3.6342978,0.09139985,-0.053108454,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2616633,0.048681542,0.09939148,0.158215,12847.871,233.77283,0.06582168,0.006825089,-0.00128088,-0.0010646534,-0.0031465911,-0.0032063103,-0.021669999,0.0,0.0020999908,150.05077,5.0109735,0.025569916,0,0
177,13,89,0,0.003,0.2019,0.051,2.5975854,37.503017,0.95458233,3.6244214,0.088198006,-0.00987649,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26056337,0.0472837,0.098591544,0.15492958,14327.186,252.61569,0.10898069,0.07751951,-0.0010999107,-0.0013978386,-0.00079993246,-0.003285427,-0.007750001,0.0,0.00210001,180.6288,5.196444,0.18547058,0,0
178,13,90,1,0.003,0.204,0.0585,2.740375,37.580456,1.0080948,3.6264842,0.053512454,0.0020627975,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25962487,0.048371177,0.09772952,0.15103653,15283.645,268.21323,0.06462445,0.059912954,-0.00093849184,0.0010874749,-0.00086202624,-0.003893051,0.0075,0.0,0.0020999908,199.19518,5.2942853,0.09784126,0,0
179,13,91,0,0.003,0.2061,0.061,2.9055877,39.092487,1.0666356,3.6659303,0.05854082,0.039446115,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2581888,0.049132947,0.09922929,0.14547206,15850.007,254.62427,0.03638666,-0.051993288,-0.0014360618,0.0007617712,0.0014997673,-0.0055644703,0.0025,0.0,0.00210001,205.72557,5.3265433,0.032258034,0,0
180,13,92,0,0.003,0.2082,0.065,2.817073,37.181988,1.0356984,3.6158245,-0.030937195,-0.05010581,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25328332,0.05159475,0.10131332,0.14165103,16674.55,257.5985,0.05071372,0.011613215,-0.0049055098,0.0024618006,0.002084036,-0.0038210296,0.004000001,0.0,0.0020999908,216.37764,5.377025,0.050481796,0,0
181,13,93,0,0.003,0.21030001,0.061,2.8180163,35.633305,1.0360332,3.5732808,0.00033473969,-0.04254365,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25022748,0.051865328,0.10464058,0.13739763,17541.93,244.13101,0.050710347,-0.0536972,-0.0030558396,0.00027058125,0.0033272551,-0.0042533968,-0.004000001,0.0,0.00210001,229.64354,5.436528,0.05950308,0,0
182,14,80,0,0.147,0.817,0.08267,4.9118752,47.50862,1.5916559,3.8609111,0.035022497,0.02810502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22849391,0.055307604,0.13196814,0.16233483,10888.5205,331.17178,0.07511844,0.05754508,-0.0005137062,-0.0014617204,-0.0004351139,0.00308239,0.027670002,0.18999958,-0.00040000916,99.68413,4.6020064,0.05528927,0,0
183,14,81,0,0.1471,0.818,0.08508,4.4456,45.108624,1.4919149,3.8090734,-0.09974098,-0.051837683,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2266888,0.0524338,0.13073495,0.1683125,12045.943,326.79367,0.10101888,-0.013308229,-0.0018051148,-0.002873802,-0.0012331962,0.005977688,0.0024099923,0.010000229,0.001000061,93.84791,4.5416756,-0.060330868,0,0
184,14,82,1,0.1472,0.819,0.11317,4.54828,43.728443,1.514749,3.7779987,0.022834182,-0.031074762,0,1,0,0,0,0,0,0,0,0,0,0,0,0.22550993,0.04998687,0.12877528,0.16904491,12534.347,326.70926,0.039744657,-0.00025833587,-0.001178875,-0.0024469327,-0.0019596673,0.0007324028,0.02809,0.010000229,0.0009999848,122.37176,4.8070636,0.265388,0,0
185,14,83,0,0.14729999,0.82,0.11424999,7.33009,48.457973,1.9919878,3.880697,0.47723877,0.102698326,0,0,1,0,0,0,0,0,0,0,0,0,0,0.22447191,0.0479446,0.12621614,0.17100534,13064.734,321.64957,0.04144396,-0.015608009,-0.0010380172,-0.002042265,-0.0025591373,0.00196043,0.001079998,0.009999275,0.0009999848,122.11327,4.8049493,-0.002114296,0,0
186,14,84,0,0.14739999,0.821,0.09133001,7.3116894,46.190327,1.9894743,3.8327703,-0.0025135279,-0.047926664,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22353663,0.04714336,0.12320365,0.17271294,14303.775,322.64282,0.09060695,0.0030832475,-0.00093528745,-0.00080124376,-0.003012495,0.001707592,-0.022919988,0.010000229,0.0009999848,136.05049,4.913026,0.10807657,0,0
187,14,85,0,0.1475,0.82199997,0.09042,7.144737,46.50921,1.966376,3.8396504,-0.02309835,0.006880045,0,0,0,0,1,0,0,0,0,0,0,0,0,0.22175437,0.047105264,0.11991228,0.17429824,15077.304,314.11404,0.052667033,-0.02678978,-0.0017822456,-3.809452e-05,-0.0032913685,0.0015853118,-0.0009100056,0.010000229,0.0009999848,149.96495,5.0104017,0.09737587,0,0
188,14,86,1,0.1476,0.823,0.08108,8.207078,48.152367,2.104997,3.8743703,0.13862097,0.034719944,0,0,0,0,0,1,0,0,0,0,0,0,0,0.22007553,0.047949415,0.11583385,0.17519979,15896.329,334.40765,0.052897662,0.06260465,-0.0016788483,0.0008441496,-0.0040784357,0.0009015465,-0.00934,0.010000229,0.001000061,163.45615,5.0965447,0.08614302,0,0
189,14,87,0,0.14770001,0.824,0.07358,8.095514,46.977966,2.09131,3.8496788,-0.013686895,-0.024691582,0,0,0,0,0,0,1,0,0,0,0,0,0,0.21876921,0.047142483,0.1124572,0.17592837,16682.98,329.22482,0.04830086,-0.015619899,-0.001306324,-0.00080693245,-0.003376646,0.00072856905,-0.0075,0.010000229,0.0009999848,170.86151,5.1408534,0.044308662,0,0
190,14,88,0,0.1478,0.825,0.068,8.21396,48.754696,2.1058352,3.8868015,0.014525175,0.037122726,0,0,0,0,0,0,0,1,0,0,0,0,0,0.21782264,0.045039505,0.11009658,0.176295,17727.742,324.18787,0.0607417,-0.0154176885,-0.0009465599,-0.0021029757,-0.0023606205,0.00036663056,-0.005579996,0.009999275,0.0009999848,174.26038,5.1605506,0.01969719,0,0
191,14,89,0,0.1479,0.826,0.05975,8.642507,48.974846,2.1566927,3.8913069,0.050857544,0.004505396,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21822962,0.042156003,0.10832603,0.17546013,19070.43,325.6179,0.07300819,0.0044013937,0.00040697097,-0.0028835011,-0.0017705441,-0.00083486555,-0.008250003,0.010000229,0.0009999848,185.0834,5.2208066,0.060256004,0,0
192,14,90,1,0.148,0.82699996,0.06142,9.658049,49.59743,2.2677915,3.903939,0.11109877,0.012632132,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21853438,0.040702242,0.10603546,0.17363963,20158.066,326.50012,0.055465575,0.002705747,0.00030475616,-0.0014537621,-0.0022905732,-0.001820507,0.0016700029,0.010000229,0.0009999848,216.58194,5.377969,0.15716219,0,0
193,14,91,0,0.1481,0.828,0.071,10.408243,51.008068,2.3425982,3.9319837,0.07480669,0.0280447,0,0,0,0,0,0,0,0,0,0,1,0,0,0.21978308,0.039913233,0.103080265,0.17127983,20621.078,339.115,0.022709236,0.03790893,0.001248703,-0.00078901055,-0.0029551983,-0.0023597907,0.009580002,0.010000229,0.001000061,240.33539,5.4820356,0.10406685,0,0
194,14,92,0,0.14819999,0.829,0.075,9.787652,47.95488,2.2811215,3.8702605,-0.061476707,-0.061723232,0,0,0,0,0,0,0,0,0,0,0,1,0,0.22070093,0.040299665,0.1002325,0.16765694,21780.627,330.8275,0.05470714,-0.024742119,0.0009178543,0.00038643123,-0.002847767,-0.0036228942,0.004000001,0.009999275,0.0009999848,252.62473,5.531905,0.049869537,0,0
195,14,93,0,0.14829999,0.83,0.074,9.597333,46.581944,2.2614853,3.841213,-0.019636154,-0.02904749,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22176626,0.04052321,0.09805933,0.16337523,22534.895,333.91467,0.034044072,0.009288354,0.0010653305,0.00022354603,-0.0021731663,-0.0042817118,-0.0010000038,0.010000229,0.0009999848,272.45328,5.607467,0.075562,0,0
196,15,80,1,0.076,0.677,0.09592,3.758288,45.285793,1.3239635,3.8129933,0.124509215,0.07887483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2380692,0.0568306,0.13424408,0.15919854,9219.426,211.00183,0.070907876,0.025143864,-0.0020689392,-0.0011588526,-0.0002769184,0.0023179722,0.032,0.069999695,-0.00069999695,95.800766,4.5622706,0.17568398,0,0
197,15,81,0,0.0762,0.6778,0.10067,3.4072993,41.87445,1.22592,3.734676,-0.09804356,-0.078317404,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23485401,0.053649634,0.13357665,0.16386862,10093.184,213.54015,0.09054755,0.01195804,-0.0032151984,-0.0031809665,-0.0006674385,0.0046700765,0.004750004,0.01999998,0.0008000183,114.40802,4.7397714,0.17750072,0,0
198,15,82,0,0.0764,0.6786,0.11942001,3.0073154,41.311996,1.1010478,3.721153,-0.12487221,-0.013522863,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23244332,0.051024143,0.13222384,0.1634967,10394.202,217.13608,0.029387861,0.016699392,-0.002410698,-0.002625494,-0.0013527966,-0.00037191392,0.01875,0.01999998,0.0008000183,137.93796,4.926804,0.1870327,0,0
199,15,83,0,0.0766,0.6794,0.11067,2.8526607,38.66514,1.0482521,3.6549385,-0.05279565,-0.06621456,0,0,1,0,0,0,0,0,0,0,0,0,0,0.23027523,0.048623852,0.12990826,0.16513762,10915.36,213.17432,0.04892284,-0.018414026,-0.002168083,-0.0024002886,-0.002315588,0.0016409111,-0.00875,0.01999998,0.0008000183,151.7008,5.02191,0.095106125,0,0
200,15,84,1,0.076799996,0.6802,0.08633,3.0745695,36.50751,1.1231649,3.597518,0.07491279,-0.057420492,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22737266,0.047819715,0.12623672,0.16672774,12023.189,209.50897,0.09666624,-0.017343653,-0.002902565,-0.0008041382,-0.003671541,0.0015901184,-0.02434001,0.01999998,0.000799942,164.6422,5.1037745,0.08186436,0,0
201,15,85,0,0.077,0.681,0.07875,3.116688,36.31068,1.1367708,3.5921118,0.013605952,-0.0054061413,0,0,0,0,1,0,0,0,0,0,0,0,0,0.22476645,0.047810957,0.122549914,0.16834585,12637.56,208.51805,0.04983606,-0.004740951,-0.0026062203,-8.759499e-06,-0.0036868,0.0016181183,-0.0075799944,0.01999998,0.0008000183,166.04984,5.112288,0.008513451,0,0
202,15,86,0,0.077199996,0.6818,0.0675,3.1054273,35.796295,1.1331513,3.5778444,-0.0036195517,-0.014267445,0,0,0,0,0,1,0,0,0,0,0,0,0,0.22112212,0.048954897,0.11807847,0.16978365,13370.089,213.93474,0.05634674,0.025645392,-0.003644333,0.0011439419,-0.004471445,0.0014377976,-0.011249995,0.01999998,0.0008000183,178.91554,5.186914,0.07462597,0,0
203,15,87,0,0.0774,0.6826,0.06367,3.3197515,38.314453,1.1998899,3.6458273,0.066738605,0.06798291,0,0,0,0,0,0,1,0,0,0,0,0,0,0.21889275,0.048602227,0.1145624,0.16992508,14064.829,216.88287,0.050657254,0.013686448,-0.0022293662,-0.00035266875,-0.0035160733,0.0001414299,-0.0038300038,0.01999998,0.0008000183,182.67326,5.2076993,0.020785332,0,0
204,15,88,1,0.0776,0.6834,0.05317,3.857793,38.269665,1.3500953,3.6446576,0.15020537,-0.0011696815,0,0,0,0,0,0,0,1,0,0,0,0,0,0.21813548,0.04697742,0.112345226,0.16915514,14912.792,219.81062,0.058542076,0.013408917,-0.0007572746,-0.0016248083,-0.002217169,-0.00076993945,-0.010500002,0.020000458,0.000799942,194.29929,5.2693996,0.061700344,0,0
205,15,89,0,0.077800006,0.6842,0.04733,4.115677,40.838524,1.4148033,3.709626,0.064707994,0.06496835,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21958725,0.04435192,0.11060825,0.16708906,15971.635,220.03983,0.068594955,0.0010421828,0.0014517785,-0.0026254987,-0.0017369747,-0.0020660781,-0.005840001,0.01999998,0.0008000183,205.22578,5.324111,0.05471134,0,0
206,15,90,0,0.078,0.685,0.05308,4.7282705,41.99676,1.5535595,3.7375925,0.13875628,0.0279665,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21972288,0.043188773,0.1092316,0.16429728,16810.39,220.22675,0.051182862,0.0008491227,0.00013563156,-0.0011631489,-0.0013766575,-0.002791786,0.005750003,0.01999998,0.0008000183,230.72049,5.441207,0.11709595,0,0
207,15,91,0,0.078200005,0.6858,0.059,5.0560017,43.14785,1.620576,3.7646327,0.06701648,0.027040243,0,0,0,0,0,0,0,0,0,0,1,0,0,0.21865524,0.04262529,0.10843589,0.16140538,17273.217,227.05548,0.027159955,0.03053672,-0.0010676384,-0.0005634832,-0.0007957077,-0.002891884,0.00592,0.01999998,0.0008000183,240.63344,5.483275,0.042068005,0,0
208,15,92,1,0.0784,0.6866,0.065,5.088547,41.814068,1.6269923,3.7332327,0.006416321,-0.031399965,0,0,0,0,0,0,0,0,0,0,0,1,0,0.21633086,0.042771295,0.1076352,0.15800637,18384.93,236.74443,0.062374152,0.04178681,-0.0023243905,0.00014600754,-0.0008006859,-0.0033990287,0.005999999,0.01999998,0.0008000183,254.80649,5.5405045,0.05722952,0,0
209,15,93,0,0.078600004,0.6874,0.053000003,4.890775,39.76002,1.5873508,3.6828618,-0.0396415,-0.05037093,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2142482,0.04288465,0.106774025,0.15490986,19160.754,234.62279,0.04133283,-0.009002143,-0.002082653,0.00011335373,-0.00086117745,-0.0030965041,-0.011999998,0.01999998,0.000799942,243.74338,5.496116,-0.044388294,0,0
210,16,80,0,0.0139999995,0.42,0.05717,1.9993137,45.36719,0.692804,3.8147893,0.10307592,0.10068202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22820866,0.055593684,0.13315031,0.15408374,9352.456,193.1709,0.055670407,-0.023880856,-0.00052934646,-0.0020194817,0.0018060016,0.001134491,0.015670003,0.01999998,0.0011999893,77.53772,4.3507648,0.14303875,0,0
211,16,81,0,0.0143,0.42200002,0.06942,2.034044,44.95289,0.71002597,3.805615,0.017221987,-0.009174347,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22627236,0.051925723,0.1323934,0.15887208,10616.348,192.29712,0.12675606,-0.00453361,-0.0019363022,-0.0036679648,-0.0007569122,0.0047883415,0.012250003,0.029999971,0.0020000075,85.07207,4.4434986,0.09273386,0,0
212,16,82,1,0.0146,0.42400002,0.0855,1.7375346,39.871193,0.5524672,3.6856542,-0.15755874,-0.119960785,0,1,0,0,0,0,0,0,0,0,0,0,0,0.22541551,0.049168974,0.13054018,0.15824099,10791.934,204.08588,0.016403921,0.059499197,-0.00085683825,-0.002756748,-0.0018532276,-0.00063108443,0.016079998,0.03000009,0.0020000075,91.81568,4.519783,0.07628441,0,0
213,16,83,0,0.0149,0.426,0.08116999,1.8328109,37.822014,0.6058508,3.6328914,0.05338359,-0.052762747,0,0,1,0,0,0,0,0,0,0,0,0,0,0.22396378,0.04702194,0.12783003,0.1595263,11008.688,199.51236,0.019885857,-0.022664681,-0.0014517403,-0.0021470308,-0.0027101422,0.001285305,-0.0043300055,0.029999971,0.0019999696,97.95706,4.5845294,0.06474638,0,0
214,16,84,0,0.0152,0.428,0.07025,2.0220356,36.65093,0.7041047,3.6014388,0.098253906,-0.031452656,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22245541,0.046169993,0.123819515,0.16054565,12048.761,198.53096,0.09027699,-0.004931129,-0.0015083695,-0.00085195067,-0.0040105153,0.0010193539,-0.01092,0.029999971,0.0020000075,98.014626,4.585117,0.0005874634,0,0
215,16,85,0,0.0155,0.43,0.0795,2.157597,38.023674,0.7689951,3.6382089,0.064890385,0.036770105,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2204947,0.046289753,0.118727915,0.16183746,12575.067,198.55124,0.042754263,0.00010213971,-0.0019606971,0.00011976242,-0.0050916006,0.0012918091,0.009250002,0.029999971,0.0020000075,99.19552,4.5970926,0.011975765,0,0
216,16,86,1,0.015800001,0.432,0.07033,2.400788,39.983166,0.87579703,3.6884584,0.10680193,0.050249577,0,0,0,0,0,1,0,0,0,0,0,0,0,0.21776505,0.04691977,0.11353868,0.16224928,13210.631,203.79655,0.0493058,0.026075017,-0.0027296639,0.0006300163,-0.005189228,0.00041181565,-0.009169999,0.03000009,0.0020000075,94.947,4.553319,-0.04377365,0,0
217,16,87,0,0.0161,0.43400002,0.05525,2.368269,40.036503,0.8621593,3.6897917,-0.013637722,0.0013332367,0,0,0,0,0,0,1,0,0,0,0,0,0,0.21575715,0.045536682,0.10914347,0.1615468,13937.441,204.57175,0.05355697,0.0037965395,-0.002007904,-0.00138309,-0.0043952083,-0.0007024765,-0.015079999,0.029999971,0.0020000075,99.46275,4.5997834,0.046464443,0,0
218,16,88,0,0.0164,0.436,0.04483,2.6296966,39.109104,0.96686846,3.6663554,0.10470915,-0.023436308,0,0,0,0,0,0,0,1,0,0,0,0,0,0.21567918,0.0433526,0.10657515,0.16004336,14335.593,203.43208,0.028166605,-0.0055865487,-7.795334e-05,-0.0021840811,-0.0025683308,-0.0015034485,-0.010420003,0.029999971,0.0019999696,103.03578,4.6350765,0.035293102,0,0
219,16,89,0,0.0167,0.438,0.043,2.7293396,39.101048,1.0040597,3.6661491,0.037191212,-0.00020623207,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21797186,0.041140385,0.10429448,0.15698305,15645.072,209.47311,0.08741055,0.02926319,0.0022926712,-0.0022122145,-0.0022806644,-0.0030603122,-0.0018299961,0.029999971,0.0020000075,109.60983,4.696927,0.061850548,0,0
220,16,90,1,0.017,0.44,0.042,2.9942424,37.98129,1.0966913,3.6370935,0.09263158,-0.029055595,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21878374,0.040662106,0.10219503,0.15329255,16687.523,215.11336,0.064505346,0.026569737,0.000811882,-0.00047827722,-0.0020994472,-0.0036904907,-0.0010000038,0.03000009,0.0020000075,129.33958,4.8624415,0.16551447,0,0
221,16,91,0,0.0173,0.442,0.046,3.0383513,38.375984,1.111315,3.6474319,0.014623761,0.010338306,0,0,0,0,0,0,0,0,0,0,1,0,0,0.218638,0.04121864,0.10107527,0.14982079,17101.812,213.29749,0.024523111,-0.008477298,-0.00014574052,0.00055653095,-0.0011197663,-0.0034717654,0.004000001,0.029999971,0.0020000075,142.74919,4.961089,0.098647594,0,0
