,year,age,agesq,nbh,cbd,inst,linst,price,rooms,area,land,baths,dist,ldist,lprice,y81,larea,lland,linstsq
179,1981,81,6561.0,4,4000.0,1000.0,6.9078,49000.0,6,1554,6790.0,1,11800.0,9.375855,10.799576,1,7.3485875,8.823206,47.717705
180,1981,71,5041.0,4,3000.0,2000.0,7.6009,52000.0,5,1575,3485.0,1,10100.0,9.220291,10.858999,1,7.3620105,8.156223,57.77368
181,1981,31,961.0,4,3000.0,2000.0,7.6009,68000.0,6,3304,18731.0,2,10200.0,9.230143,11.127263,1,8.102889,9.837935,57.77368
182,1981,41,1681.0,4,3000.0,2000.0,7.6009,54000.0,6,1700,7500.0,1,11200.0,9.323669,10.896739,1,7.4383836,8.922658,57.77368
183,1981,31,961.0,4,4000.0,2000.0,7.6009,70000.0,6,1454,5500.0,2,11800.0,9.375855,11.156251,1,7.2820735,8.612503,57.77368
184,1981,81,6561.0,4,3000.0,2000.0,7.6009,47000.0,6,1410,4500.0,1,10200.0,9.230143,10.757903,1,7.251345,8.411833,57.77368
185,1981,19,361.0,0,5000.0,4000.0,8.294,73900.0,6,1592,13068.0,1,13200.0,9.487972,11.210468,1,7.3727465,9.4779215,68.79043
186,1981,1,1.0,0,9000.0,9000.0,9.105,117500.0,9,1910,15246.0,3,18200.0,9.809177,11.674193,1,7.5548587,9.632072,82.90102
187,1981,41,1681.0,0,10000.0,10000.0,9.2103,60000.0,5,735,10454.0,1,19000.0,9.852194,11.0021,1,6.5998707,9.25474,84.829636
188,1981,1,1.0,0,16000.0,15000.0,9.6158,85000.0,6,1154,43560.0,2,23000.0,10.04325,11.350407,1,7.0509896,10.681894,92.46361
189,1981,26,676.0,0,9000.0,7000.0,8.8537,66479.0,5,1104,15512.0,1,17000.0,9.740969,11.104641,1,7.0066953,9.649369,78.388
190,1981,81,6561.0,4,1000.0,3000.0,8.0064,70000.0,6,1830,13939.0,1,9000.0,9.10498,11.156251,1,7.512071,9.542446,64.10244
191,1981,41,1681.0,4,3000.0,4000.0,8.294,66500.0,5,1166,9770.0,1,10500.0,9.259131,11.104958,1,7.061334,9.187072,68.79043
192,1981,31,961.0,4,4000.0,4000.0,8.294,91000.0,7,2263,10019.0,2,11500.0,9.350102,11.418614,1,7.724447,9.212238,68.79043
193,1981,31,961.0,4,4000.0,4000.0,8.294,72500.0,6,1482,12632.0,1,11900.0,9.384294,11.191341,1,7.301148,9.443989,68.79043
194,1981,36,1296.0,4,4000.0,4000.0,8.294,67000.0,4,970,11104.0,1,11900.0,9.384294,11.112448,1,6.877296,9.315061,68.79043
195,1981,21,441.0,1,8000.0,12000.0,9.3927,68000.0,6,1684,81273.0,2,5800.0,8.665613,11.127263,1,7.4289274,11.305569,88.22282
196,1981,18,324.0,2,18000.0,18000.0,9.7981,85000.0,6,1080,52272.0,2,24100.0,10.08997,11.350407,1,6.9847164,10.864216,96.00277
197,1981,13,169.0,4,3000.0,5000.0,8.5172,106000.0,6,1633,17728.0,2,10500.0,9.259131,11.571195,1,7.3981743,9.782901,72.5427
198,1981,24,576.0,4,4000.0,5000.0,8.5172,130000.0,7,3208,17424.0,3,11500.0,9.350102,11.77529,1,8.073403,9.765604,72.5427
199,1981,0,0.0,0,11000.0,10000.0,9.2103,119900.0,7,2258,12500.0,3,18800.0,9.841612,11.694413,1,7.7222347,9.433484,84.829636
200,1981,1,1.0,0,12000.0,10000.0,9.2103,125000.0,7,2016,12632.0,3,18900.0,9.846917,11.736069,1,7.6088705,9.443989,84.829636
201,1981,0,0.0,0,12000.0,10000.0,9.2103,118000.0,7,1991,12632.0,3,18900.0,9.846917,11.67844,1,7.596392,9.443989,84.829636
202,1981,0,0.0,0,12000.0,10000.0,9.2103,100000.0,7,1746,13504.0,3,19000.0,9.852194,11.512925,1,7.4650826,9.510741,84.829636
203,1981,1,1.0,0,12000.0,10000.0,9.2103,128000.0,7,2700,13504.0,3,19000.0,9.852194,11.759786,1,7.901007,9.510741,84.829636
204,1981,0,0.0,0,11000.0,10000.0,9.2103,140000.0,7,2302,13504.0,3,18800.0,9.841612,11.849398,1,7.7415338,9.510741,84.829636
205,1981,0,0.0,0,11000.0,10000.0,9.2103,143500.0,6,2144,12806.0,3,18400.0,9.820106,11.87409,1,7.6704288,9.457669,84.829636
206,1981,59,3481.0,4,2000.0,6000.0,8.6995,66500.0,5,1867,5000.0,1,6800.0,8.824678,11.104958,1,7.5320883,8.517193,75.681305
207,1981,51,2601.0,0,2000.0,5000.0,8.5172,50000.0,5,1140,13945.0,1,7100.0,8.86785,10.819778,1,7.0387836,9.542876,72.5427
208,1981,25,625.0,0,4000.0,5000.0,8.5172,65000.0,5,912,12005.0,1,11100.0,9.3147,11.082143,1,6.81564,9.393079,72.5427
209,1981,20,400.0,0,7000.0,7000.0,8.8537,86000.0,6,1425,19550.0,1,14000.0,9.546813,11.3621025,1,7.261927,9.880731,78.388
210,1981,131,17161.0,0,12000.0,12000.0,9.3927,120000.0,9,3798,50045.0,2,19000.0,9.852194,11.695247,1,8.242229,10.820678,88.22282
211,1981,0,0.0,0,11000.0,11000.0,9.3057,135000.0,7,2252,34879.0,3,18300.0,9.814656,11.81303,1,7.719574,10.4596405,86.59606
212,1981,0,0.0,0,11000.0,11000.0,9.3057,135000.0,7,2252,34879.0,3,18300.0,9.814656,11.81303,1,7.719574,10.4596405,86.59606
213,1981,0,0.0,0,12000.0,11000.0,9.3057,160000.0,7,2836,37046.0,3,18500.0,9.825526,11.982929,1,7.95015,10.519916,86.59606
214,1981,0,0.0,0,12000.0,11000.0,9.3057,168000.0,7,2486,30808.0,3,18600.0,9.830917,12.031719,1,7.8184304,10.335529,86.59606
215,1981,0,0.0,0,12000.0,11000.0,9.3057,182095.0,7,3074,25159.0,3,18500.0,9.825526,12.112284,1,8.030735,10.132971,86.59606
216,1981,0,0.0,0,12000.0,11000.0,9.3057,175000.0,7,3074,25265.0,3,18500.0,9.825526,12.072541,1,8.030735,10.137176,86.59606
217,1981,0,0.0,0,11000.0,11000.0,9.3057,162000.0,7,3232,25380.0,3,18400.0,9.820106,11.995352,1,8.080856,10.141717,86.59606
218,1981,0,0.0,0,12000.0,12000.0,9.3927,189857.0,7,3396,31412.0,4,18700.0,9.836279,12.154026,1,8.130354,10.354945,88.22282
219,1981,0,0.0,0,12000.0,12000.0,9.3927,190508.0,7,2464,37026.0,3,18900.0,9.846917,12.15745,1,7.809541,10.519376,88.22282
220,1981,0,0.0,0,12000.0,12000.0,9.3927,234552.0,7,3252,29671.0,3,19000.0,9.852194,12.365433,1,8.087026,10.297925,88.22282
221,1981,0,0.0,0,12000.0,11000.0,9.3057,220000.0,7,3040,29621.0,3,19000.0,9.852194,12.301383,1,8.019613,10.296239,86.59606
222,1981,0,0.0,0,12000.0,11000.0,9.3057,175000.0,7,3055,25265.0,3,18900.0,9.846917,12.072541,1,8.024535,10.137176,86.59606
223,1981,11,121.0,0,13000.0,16000.0,9.6803,118000.0,7,1731,14810.0,2,5000.0,8.517193,11.67844,1,7.4564548,9.603058,93.708206
224,1981,1,1.0,1,11000.0,14000.0,9.5468,155000.0,9,2996,45738.0,3,8700.0,9.071078,11.95118,1,8.0050335,10.730684,91.14138
225,1981,0,0.0,1,11000.0,14000.0,9.5468,144000.0,7,2464,46174.0,3,8600.0,9.059517,11.877568,1,7.809541,10.740172,91.14138
226,1981,0,0.0,1,10000.0,13000.0,9.4727,216000.0,7,2548,46174.0,3,8800.0,9.082507,12.283033,1,7.843064,10.740172,89.73205
227,1981,0,0.0,1,10000.0,13000.0,9.4727,124500.0,6,3398,63260.0,4,9900.0,9.20029,11.732061,1,8.130942,11.055009,89.73205
228,1981,0,0.0,1,10000.0,13000.0,9.4727,80000.0,6,1988,65212.0,3,8100.0,8.999619,11.289782,1,7.5948844,11.085399,89.73205
229,1981,0,0.0,1,10000.0,14000.0,9.5468,100000.0,7,5136,47916.0,3,8200.0,9.011889,11.512925,1,8.54403,10.7772045,91.14138
230,1981,81,6561.0,4,3000.0,6000.0,8.6995,88000.0,6,2327,35538.0,1,7800.0,8.961879,11.385092,1,7.752335,10.478358,75.681305
231,1981,41,1681.0,4,3000.0,7000.0,8.8537,41000.0,6,936,8276.0,1,6300.0,8.748305,10.621327,1,6.8416157,9.021115,78.388
232,1981,121,14641.0,4,7000.0,3000.0,8.0064,66000.0,7,1674,54886.0,1,7600.0,8.935904,11.09741,1,7.4229712,10.913013,64.10244
233,1981,7,49.0,4,4000.0,7000.0,8.8537,74000.0,5,1587,5957.0,2,9600.0,9.169518,11.211821,1,7.369601,8.692323,78.388
234,1981,1,1.0,0,4000.0,7000.0,8.8537,76900.0,5,1531,3049.0,2,7200.0,8.881836,11.250261,1,7.3336763,8.022569,78.388
235,1981,0,0.0,0,7000.0,9000.0,9.105,132000.0,7,2574,43757.0,3,12300.0,9.417355,11.790557,1,7.853216,10.686407,82.90102
236,1981,0,0.0,0,6000.0,8000.0,8.9872,130000.0,7,2644,35284.0,2,11900.0,9.384294,11.77529,1,7.8800483,10.471185,80.76976
237,1981,39,1521.0,0,10000.0,10000.0,9.2103,75000.0,6,1456,18215.0,1,16100.0,9.686575,11.225244,1,7.283448,9.81,84.829636
238,1981,2,4.0,0,10000.0,11000.0,9.3057,156500.0,7,2464,31215.0,3,16000.0,9.680344,11.960812,1,7.809541,10.348654,86.59606
239,1981,8,64.0,0,10000.0,10000.0,9.2103,140000.0,8,2400,29226.0,3,16000.0,9.680344,11.849398,1,7.783224,10.282814,84.829636
240,1981,81,6561.0,0,11000.0,11000.0,9.3057,65000.0,6,1760,32670.0,2,17300.0,9.758462,11.082143,1,7.473069,10.394213,86.59606
241,1981,6,36.0,0,12000.0,12000.0,9.3927,150000.0,6,3132,26136.0,3,17800.0,9.786954,11.91839,1,8.049427,10.171069,88.22282
242,1981,2,4.0,0,13000.0,13000.0,9.4727,155000.0,7,2688,28688.0,2,19000.0,9.852194,11.95118,1,7.8965526,10.264235,89.73205
243,1981,0,0.0,6,23000.0,25000.0,10.127,153000.0,7,2656,43996.0,3,24500.0,10.10643,11.938193,1,7.8845763,10.691854,102.55613
244,1981,0,0.0,6,23000.0,25000.0,10.127,160000.0,7,2738,43560.0,3,24600.0,10.1105,11.982929,1,7.914983,10.681894,102.55613
245,1981,0,0.0,6,23000.0,25000.0,10.127,148000.0,7,2736,43560.0,3,24600.0,10.1105,11.904967,1,7.9142523,10.681894,102.55613
246,1981,0,0.0,6,23000.0,25000.0,10.127,142000.0,8,3726,43935.0,3,24500.0,10.10643,11.863583,1,8.22309,10.690467,102.55613
247,1981,1,1.0,6,22000.0,24000.0,10.086,162000.0,7,2656,45302.0,3,24100.0,10.08997,11.995352,1,7.8845763,10.721107,101.7274
248,1981,0,0.0,6,22000.0,24000.0,10.086,175500.0,8,3284,43996.0,3,24000.0,10.08581,12.075395,1,8.096817,10.691854,101.7274
249,1981,1,1.0,6,22000.0,24000.0,10.086,194000.0,9,3170,45302.0,3,23900.0,10.08163,12.175613,1,8.061487,10.721107,101.7274
250,1981,0,0.0,6,24000.0,25000.0,10.127,130500.0,6,2330,43995.0,2,26800.0,10.19616,11.779128,1,7.7536235,10.691832,102.55613
251,1981,29,841.0,1,16000.0,19000.0,9.8522,73000.0,6,1564,48787.0,1,17200.0,9.752665,11.198215,1,7.355002,10.795219,97.065834
252,1981,0,0.0,1,16000.0,18000.0,9.7981,140000.0,6,2248,49829.0,3,17100.0,9.746834,11.849398,1,7.7177963,10.816353,96.00277
253,1981,29,841.0,1,17000.0,19000.0,9.8522,82000.0,6,1566,43996.0,1,18300.0,9.814656,11.314474,1,7.35628,10.691854,97.065834
254,1981,2,4.0,1,15000.0,17000.0,9.741,180000.0,7,2744,77101.0,3,16500.0,9.711116,12.100712,1,7.917172,11.2528715,94.887085
255,1981,0,0.0,1,16000.0,18000.0,9.7981,200000.0,7,2470,64745.0,3,16600.0,9.717158,12.206073,1,7.8119736,11.078212,96.00277
256,1981,51,2601.0,6,22000.0,23000.0,10.043,52900.0,6,1199,54450.0,1,25500.0,10.14643,10.876159,1,7.089243,10.905038,100.861855
257,1981,17,289.0,6,21000.0,23000.0,10.043,110000.0,6,2204,45302.0,2,25200.0,10.1346,11.608235,1,7.698029,10.721107,100.861855
258,1981,0,0.0,6,22000.0,24000.0,10.086,68000.0,7,2400,45738.0,3,25200.0,10.1346,11.127263,1,7.783224,10.730684,101.7274
259,1981,2,4.0,6,22000.0,23000.0,10.043,90000.0,7,3152,51835.0,2,25000.0,10.12663,11.407565,1,8.055793,10.855821,100.861855
260,1981,2,4.0,6,22000.0,23000.0,10.043,102000.0,7,3152,51835.0,2,25000.0,10.12663,11.532728,1,8.055793,10.855821,100.861855
261,1981,0,0.0,6,22000.0,24000.0,10.086,119600.0,7,2701,48787.0,3,25300.0,10.13856,11.691908,1,7.901377,10.795219,101.7274
262,1981,2,4.0,0,25000.0,26000.0,10.166,113500.0,7,2000,43569.0,3,28000.0,10.23996,11.639558,1,7.6009026,10.682101,103.347565
263,1981,11,121.0,2,27000.0,28000.0,10.24,80500.0,7,1286,44200.0,2,30900.0,10.33851,11.296013,1,7.1592917,10.69648,104.8576
264,1981,19,361.0,2,25000.0,26000.0,10.166,75900.0,6,1344,78408.0,2,29800.0,10.30226,11.237172,1,7.2034054,11.269681,103.347565
265,1981,2,4.0,2,23000.0,24000.0,10.086,109000.0,6,1232,49384.0,2,27000.0,10.20359,11.599103,1,7.116394,10.807382,101.7274
266,1981,6,36.0,2,24000.0,24000.0,10.086,160000.0,7,4056,69465.0,3,27900.0,10.23638,11.982929,1,8.307953,11.148579,101.7274
267,1981,8,64.0,2,25000.0,25000.0,10.127,120000.0,7,2364,43996.0,3,29300.0,10.28534,11.695247,1,7.7681103,10.691854,102.55613
268,1981,0,0.0,2,25000.0,26000.0,10.166,135900.0,7,2377,43560.0,3,29600.0,10.29553,11.8196745,1,7.7735944,10.681894,103.347565
269,1981,6,36.0,5,27000.0,28000.0,10.24,121000.0,7,2706,43996.0,3,31800.0,10.36722,11.703546,1,7.903227,10.691854,104.8576
270,1981,15,225.0,5,31000.0,32000.0,10.373,85000.0,6,1978,44867.0,2,35700.0,10.48291,11.350407,1,7.5898414,10.711458,107.59913
271,1981,3,9.0,5,28000.0,28000.0,10.24,133000.0,7,2756,43573.0,3,32100.0,10.37661,11.798104,1,7.9215355,10.682193,104.8576
272,1981,0,0.0,5,31000.0,31000.0,10.342,143000.0,7,2576,49223.0,3,35400.0,10.47447,11.8706,1,7.853993,10.804116,106.95696
273,1981,2,4.0,5,32000.0,33000.0,10.404,130000.0,7,2528,45738.0,3,36800.0,10.51325,11.77529,1,7.8351836,10.730684,108.243225
274,1981,0,0.0,5,32000.0,32000.0,10.373,135000.0,7,2464,46609.0,3,36700.0,10.51053,11.81303,1,7.809541,10.749549,107.59913
275,1981,2,4.0,5,31000.0,31000.0,10.342,141000.0,7,2920,43560.0,3,35000.0,10.4631,11.856515,1,7.979339,10.681894,106.95696
276,1981,0,0.0,5,31000.0,31000.0,10.342,125000.0,7,2548,43560.0,3,35000.0,10.4631,11.736069,1,7.843064,10.681894,106.95696
277,1981,0,0.0,0,24000.0,24000.0,10.086,172900.0,7,2580,53579.0,3,29100.0,10.27849,12.060469,1,7.8555446,10.888912,101.7274
278,1981,0,0.0,0,24000.0,24000.0,10.086,177755.0,7,2738,45973.0,3,28600.0,10.26116,12.088161,1,7.914983,10.735809,101.7274
279,1981,0,0.0,0,25000.0,25000.0,10.127,125000.0,7,2208,45738.0,3,29500.0,10.29215,11.736069,1,7.6998425,10.730684,102.55613
280,1981,0,0.0,0,23000.0,23000.0,10.043,173500.0,7,2900,43560.0,3,28200.0,10.24708,12.063932,1,7.972466,10.681894,100.861855
281,1981,0,0.0,0,23000.0,23000.0,10.043,169000.0,7,3292,43560.0,3,28100.0,10.24352,12.037654,1,8.099251,10.681894,100.861855
282,1981,0,0.0,0,24000.0,24000.0,10.086,167950.0,6,2472,52708.0,3,28800.0,10.26813,12.031422,1,7.812783,10.872522,101.7274
283,1981,0,0.0,0,23000.0,24000.0,10.086,145000.0,7,2569,43560.0,3,28600.0,10.26116,11.884489,1,7.851272,10.681894,101.7274
284,1981,0,0.0,0,23000.0,23000.0,10.043,159900.0,7,2464,47480.0,3,28400.0,10.25414,11.982304,1,7.809541,10.768064,100.861855
285,1981,0,0.0,0,23000.0,23000.0,10.043,172267.0,7,2826,46598.0,3,28300.0,10.25062,12.056801,1,7.9466176,10.749313,100.861855
286,1981,0,0.0,0,23000.0,23000.0,10.043,156900.0,7,2464,43908.0,3,28300.0,10.25062,11.963364,1,7.809541,10.689852,100.861855
287,1981,0,0.0,0,23000.0,23000.0,10.043,169900.0,7,2832,43560.0,3,28100.0,10.24352,12.042965,1,7.9487386,10.681894,100.861855
288,1981,7,49.0,2,23000.0,23000.0,10.043,129900.0,7,2056,65340.0,3,28300.0,10.25062,11.77452,1,7.6285176,11.087359,100.861855
289,1981,26,676.0,2,21000.0,21000.0,9.9523,109900.0,7,2632,64904.0,2,27000.0,10.20359,11.6073265,1,7.8754992,11.080665,99.04828
290,1981,13,169.0,2,18000.0,19000.0,9.8522,120000.0,6,2528,44431.0,3,24500.0,10.10643,11.695247,1,7.8351836,10.701693,97.065834
291,1981,7,49.0,2,22000.0,22000.0,9.9988,140000.0,6,1800,44867.0,3,28100.0,10.24352,11.849398,1,7.495542,10.711458,99.976006
292,1981,7,49.0,2,23000.0,23000.0,10.043,83000.0,6,1182,44247.0,1,28900.0,10.2716,11.326596,1,7.074963,10.697543,100.861855
293,1981,0,0.0,2,21000.0,21000.0,9.9523,175000.0,7,2738,59790.0,3,26600.0,10.18867,12.072541,1,7.914983,10.998593,99.04828
294,1981,7,49.0,2,20000.0,20000.0,9.9035,117500.0,8,2016,44900.0,3,25800.0,10.15813,11.674193,1,7.6088705,10.7121935,98.07931
295,1981,0,0.0,2,20000.0,20000.0,9.9035,155500.0,7,2610,44431.0,3,25800.0,10.15813,11.954401,1,7.8671055,10.701693,98.07931
296,1981,2,4.0,2,20000.0,20000.0,9.9035,158000.0,7,2627,43560.0,3,25600.0,10.15035,11.97035,1,7.8735976,10.681894,98.07931
297,1981,7,49.0,0,20000.0,19000.0,9.8522,115000.0,6,1848,46300.0,2,26500.0,10.1849,11.652687,1,7.521859,10.742897,97.065834
298,1981,6,36.0,3,27000.0,26000.0,10.166,133500.0,7,2648,46609.0,3,33000.0,10.40426,11.801857,1,7.88156,10.749549,103.347565
299,1981,4,16.0,3,26000.0,26000.0,10.166,128000.0,7,2464,43560.0,3,32700.0,10.39513,11.759786,1,7.809541,10.681894,103.347565
300,1981,5,25.0,3,30000.0,29000.0,10.275,105000.0,7,1998,67954.0,3,36400.0,10.50232,11.561716,1,7.599902,11.126586,105.575615
301,1981,16,256.0,0,33000.0,33000.0,10.404,90000.0,6,1549,44431.0,1,38900.0,10.56875,11.407565,1,7.345365,10.701693,108.243225
302,1981,12,144.0,0,11000.0,13000.0,9.4727,270000.0,7,3334,43560.0,3,15000.0,9.615805,12.506177,1,8.111928,10.681894,89.73205
303,1981,26,676.0,0,13000.0,14000.0,9.5468,70000.0,6,1526,28314.0,1,17600.0,9.775654,11.156251,1,7.330405,10.251112,91.14138
304,1981,3,9.0,0,14000.0,15000.0,9.6158,98000.0,6,1197,50965.0,2,18700.0,9.836279,11.4927225,1,7.0875735,10.838895,92.46361
305,1981,1,1.0,0,12000.0,13000.0,9.4727,103900.0,7,1836,35284.0,3,17400.0,9.764225,11.551184,1,7.5153446,10.471185,89.73205
306,1981,6,36.0,0,12000.0,12000.0,9.3927,101100.0,7,2856,29955.0,2,17700.0,9.78132,11.523866,1,7.957177,10.307451,88.22282
307,1981,1,1.0,0,12000.0,13000.0,9.4727,107900.0,7,1836,35121.0,2,17600.0,9.775654,11.58896,1,7.5153446,10.466555,89.73205
308,1981,15,225.0,4,6000.0,6000.0,8.6995,62000.0,6,1133,5000.0,1,13800.0,9.532424,11.034889,1,7.0326242,8.517193,75.681305
309,1981,1,1.0,4,6000.0,5000.0,8.5172,96750.0,7,1242,23087.0,2,13400.0,9.50301,11.479886,1,7.1244783,10.047025,72.5427
310,1981,36,1296.0,4,6000.0,6000.0,8.6995,79500.0,5,2216,10000.0,2,13400.0,9.50301,11.283512,1,7.7034593,9.2103405,75.681305
311,1981,0,0.0,4,6000.0,5000.0,8.5172,97900.0,7,1226,13068.0,2,13100.0,9.480368,11.491702,1,7.111512,9.4779215,72.5427
312,1981,0,0.0,4,6000.0,5000.0,8.5172,103900.0,7,1910,20909.0,2,13200.0,9.487972,11.551184,1,7.5548587,9.947935,72.5427
313,1981,3,9.0,4,5000.0,6000.0,8.6995,70000.0,6,1728,10938.0,2,12800.0,9.4572,11.156251,1,7.45472,9.299998,75.681305
314,1981,26,676.0,0,10000.0,10000.0,9.2103,175000.0,6,1842,29130.0,2,16900.0,9.735069,12.072541,1,7.518607,10.279524,84.829636
315,1981,65,4225.0,0,10000.0,10000.0,9.2103,80000.0,5,2384,10000.0,2,17000.0,9.740969,11.289782,1,7.776535,9.2103405,84.829636
316,1981,25,625.0,0,10000.0,10000.0,9.2103,60000.0,6,1388,7500.0,1,16900.0,9.735069,11.0021,1,7.235619,8.922658,84.829636
317,1981,0,0.0,6,24000.0,26000.0,10.166,144500.0,7,3140,48787.0,3,25000.0,10.12663,11.881035,1,8.051978,10.795219,103.347565
318,1981,20,400.0,0,15000.0,15000.0,9.6158,97000.0,6,1296,44867.0,2,21300.0,9.966462,11.482467,1,7.167038,10.711458,92.46361
319,1981,19,361.0,0,14000.0,15000.0,9.6158,95000.0,5,1148,44182.0,2,20500.0,9.92818,11.461632,1,7.0457764,10.696073,92.46361
320,1981,0,0.0,0,13000.0,13000.0,9.4727,204080.0,7,2261,45465.0,3,19400.0,9.873028,12.226268,1,7.7235622,10.724698,89.73205
